CustomerID,CustomerSupportTickets,IssueResolutionTime,ComplaintSeverity,RefundRequests
15798906.0,,14,High,1
15585451.0,,14,Low,0
15579915.0,,14,High,3
,,14,High,1
15702298.0,,15,Low,3
15605926.0,,15,Low,3
15703482.0,,15,Low,3
15642824.0,,15,Low,3
15602851.0,,15,Low,3
15670584.0,,15,Low,3
15801701.0,,15,Low,3
15623346.0,,15,Low,3
15586029.0,,15,Medium,1
15677538.0,,16,Medium,1
15750497.0,,16,Low,1
15659486.0,,16,High,2
15687477.0,,16,Low,1
15759021.0,,16,High,2
15683521.0,,16,Medium,2
15737977.0,,16,Low,1
15794895.0,,16,Low,1
15700083.0,,16,Medium,2
15809999.0,,16,Low,1
15740458.0,,16,Low,1
,,16,High,2
15814772.0,,16,Low,1
15739476.0,,16,Medium,2
15802381.0,,18,Low,1
,,18,Low,2
15573893.0,,18,Medium,1
,,18,Low,1
15568915.0,,18,Low,1
15813504.0,,18,Medium,1
15622518.0,,18,Low,2
15689633.0,,18,Low,0
15703979.0,,18,High,3
15710087.0,,18,High,3
15746258.0,,18,Low,0
15748691.0,,18,Low,2
15704651.0,,18,Low,1
15720050.0,,18,High,3
15770516.0,,18,Low,0
15638494.0,,18,Low,2
,,18,Low,2
15590820.0,,19,Medium,0
15596021.0,,19,High,3
15654463.0,,19,High,1
15724150.0,,19,Medium,0
15749905.0,,19,Medium,2
15752912.0,,19,Medium,0
15692408.0,,19,Medium,0
15669783.0,,19,Medium,0
15601848.0,,20,Low,1
15809006.0,,20,Low,1
15667458.0,,20,Low,1
15730339.0,,20,Low,1
15565806.0,,20,Low,1
15663263.0,,20,Low,0
15677324.0,,20,Low,3
15743149.0,,20,Low,0
15785326.0,,20,Low,0
,,20,High,2
,,20,High,2
15634896.0,,21,High,3
15693233.0,,21,High,3
15704910.0,,21,High,3
15790412.0,,21,High,3
15703778.0,,21,High,3
15587584.0,,21,High,3
15586699.0,,21,High,3
15724466.0,,22,High,3
15612769.0,,22,High,3
15702462.0,,22,High,3
15579892.0,,22,High,3
15700654.0,,22,High,3
15570002.0,,22,High,3
15733247.0,,23,High,2
15589221.0,,23,Low,2
15586629.0,,23,Low,2
15725665.0,,23,Low,2
15645904.0,,23,Low,2
15700511.0,,23,High,2
,,23,Low,2
,,23,Low,2
15745324.0,,24,High,2
15686963.0,,24,High,2
,,24,High,2
15608726.0,,24,High,2
15724944.0,,25,Medium,2
15694408.0,,25,High,2
15696098.0,,25,High,2
15689980.0,,25,Medium,2
15693468.0,,25,High,2
,,25,High,2
15769586.0,,25,Medium,2
15723169.0,,25,High,2
15706131.0,,25,High,2
15782096.0,,25,High,2
15660636.0,,25,High,2
,,25,High,2
15720910.0,,27,Medium,2
15612187.0,,27,Medium,2
15569945.0,,27,Medium,2
15684995.0,,27,Medium,2
15639117.0,,27,Medium,2
15723481.0,,27,Medium,2
15689322.0,,27,Medium,2
15661036.0,,28,Medium,3
,,28,High,1
15588986.0,,28,Medium,3
15638257.0,,28,High,0
15795124.0,,28,High,0
15605672.0,,28,High,1
15681174.0,,30,High,2
,,30,Medium,0
15757897.0,,30,High,2
15654625.0,,30,Medium,0
15649359.0,,30,High,2
15791321.0,,30,Medium,0
15650889.0,,31,Low,3
15792722.0,,31,Low,1
15757577.0,,31,Low,2
15674678.0,,31,Low,0
,,31,Low,0
15715047.0,,31,Low,1
15655464.0,,31,Low,2
15815443.0,,31,Low,2
15611682.0,,31,Low,1
15710034.0,,31,Low,3
15795458.0,,31,Low,3
15621021.0,,31,Low,3
,,31,Low,0
15579334.0,,32,Medium,1
15627262.0,,32,Low,1
15691863.0,,32,Medium,1
15759751.0,,32,Low,1
15669606.0,,32,High,2
15778604.0,,32,Low,1
15771742.0,,33,High,0
15583850.0,,33,Medium,3
15598802.0,,33,Medium,3
15678427.0,,33,High,0
15754599.0,,33,Medium,3
15797960.0,,34,Medium,1
15600103.0,,34,Medium,1
15800295.0,,34,Medium,1
15668943.0,,34,Low,0
15571843.0,,34,Low,0
15643828.0,,34,Medium,1
15654238.0,,35,Medium,1
15793854.0,,35,Medium,1
15664881.0,,35,Medium,1
15653776.0,,35,Medium,2
,,35,Medium,1
15681697.0,,35,Medium,2
15782404.0,,35,Medium,2
15790810.0,,35,Medium,2
15805676.0,,35,Medium,1
15612043.0,,35,Medium,1
15598838.0,,35,Medium,2
15611599.0,,35,Medium,2
15580953.0,,35,Medium,2
15576615.0,,35,Medium,1
15601873.0,,36,High,0
15762351.0,,36,Medium,3
15572735.0,,36,High,0
15674156.0,,36,High,0
15613141.0,,37,High,0
15739054.0,,37,High,0
15739357.0,,37,High,0
15724834.0,,37,Medium,0
15716449.0,,37,Low,1
15711901.0,,37,Medium,0
15740264.0,,37,Low,1
15580914.0,,37,Low,1
15687431.0,,37,Low,1
15578809.0,,38,Low,0
15773503.0,,38,Low,1
15662067.0,,38,Low,3
15751774.0,,38,Low,1
15634491.0,,38,Low,1
15594928.0,,38,Low,0
15718588.0,,38,Low,2
15757467.0,,38,Low,1
15720644.0,,38,Low,3
15768777.0,,38,Low,0
15658233.0,,38,Low,3
15713890.0,,38,Low,0
15689176.0,,39,Low,3
15612030.0,,39,Low,3
15673367.0,,39,Low,3
15758073.0,,39,Low,3
15680046.0,,39,High,1
15785519.0,,40,High,3
15791302.0,,40,Medium,1
15726354.0,,40,Medium,1
15572461.0,,40,High,1
15628767.0,,40,High,3
15722965.0,,40,High,3
15603665.0,,40,Medium,1
15586133.0,,40,Medium,1
15654000.0,,40,Medium,1
15585599.0,,40,High,1
15632899.0,,40,Medium,1
15701280.0,,40,Low,0
15590637.0,,40,Low,0
15582591.0,,40,Medium,1
15577107.0,,40,Medium,1
15786170.0,,41,High,3
15596414.0,,41,High,3
15599301.0,,41,High,3
15587013.0,,41,High,3
15576550.0,,41,High,3
15653937.0,,41,High,3
15750099.0,,41,High,3
15770995.0,,41,High,3
15763194.0,,41,High,3
15590234.0,,41,High,3
15687162.0,,43,Medium,2
15669490.0,,43,Low,0
15600813.0,,43,Medium,2
15645029.0,,43,Low,0
,,43,Medium,2
15588566.0,,43,Low,0
15714920.0,,43,Low,0
15624374.0,,44,Medium,1
15640905.0,,45,Low,0
15691625.0,,45,Medium,3
15565706.0,,45,Medium,3
15698872.0,,45,Medium,3
15708904.0,,45,Low,0
15705448.0,,45,High,0
15769974.0,,46,Medium,1
15741865.0,,46,Medium,1
15638730.0,,46,High,0
15621140.0,,46,Medium,1
15603454.0,,46,High,0
15719294.0,,46,High,0
15614220.0,,47,Low,1
15732448.0,,47,Low,1
15771211.0,,47,Medium,2
15659149.0,,47,Medium,2
15714391.0,,47,Medium,2
15734005.0,,47,High,3
15592197.0,,47,Low,1
,,47,Low,3
15662854.0,,47,Low,1
15780989.0,,47,Medium,2
15643635.0,,47,Medium,2
15774847.0,,47,High,3
15775703.0,,47,High,3
15604138.0,,47,Low,1
15569178.0,,48,Low,0
15598044.0,,48,High,2
15640034.0,,48,High,0
,,48,High,0
15799357.0,,48,Low,0
15755225.0,,48,Low,0
15709643.0,,48,High,2
15775627.0,,48,Low,0
15671358.0,,48,High,0
,,48,High,0
15613880.0,,49,High,3
15729377.0,,49,High,3
15747927.0,,49,High,3
15672152.0,,50,High,0
15670914.0,,51,High,0
,,52,Low,1
15672091.0,,52,High,1
15624186.0,,52,High,1
,,52,Low,1
15612064.0,,53,Medium,2
15815530.0,,53,Low,3
15800688.0,,53,Low,3
15662488.0,,53,Medium,2
15589312.0,,54,Low,2
15810942.0,,54,Low,2
15797190.0,,54,Low,2
15753861.0,,55,Low,0
15698927.0,,55,High,3
15736778.0,,55,Low,0
15661670.0,,56,Low,0
15680772.0,,56,High,3
15640953.0,,56,Low,1
15573926.0,,56,High,3
15713374.0,,56,High,3
15668142.0,,56,Low,0
15660417.0,,56,High,0
15709861.0,,56,High,0
15658813.0,,56,High,0
,,56,Low,0
15566378.0,,56,High,3
15639549.0,,56,High,3
15638487.0,,56,Low,0
15674000.0,,56,High,3
,,56,Low,0
15766609.0,,57,High,2
15794360.0,,57,High,2
15763431.0,,58,Low,1
15581229.0,,58,High,3
15616931.0,,58,High,3
15656912.0,,58,Low,1
15707596.0,,58,High,3
15781777.0,,58,High,3
15655875.0,,58,Low,1
15744622.0,,58,High,3
15796787.0,,58,High,3
15621457.0,,58,High,3
15748995.0,,58,Low,1
15766137.0,,58,High,3
,,58,Low,1
15781034.0,,59,Low,1
15616929.0,,59,Low,3
15693906.0,,59,Low,1
,,59,High,0
15805690.0,,59,Low,1
15730759.0,,59,High,0
15699532.0,,59,Low,3
15586848.0,,59,Low,1
15723217.0,,59,High,0
15771668.0,,59,Low,3
,,59,Low,1
,,59,Low,1
15809087.0,,60,Medium,1
15795298.0,,60,Medium,1
15740345.0,,60,Medium,1
15677135.0,,61,Medium,3
15756932.0,,61,Low,1
15790267.0,,61,Low,1
15676519.0,,62,Low,3
15719309.0,,62,Medium,3
15684925.0,,62,Medium,3
15713370.0,,62,Low,3
15597610.0,,62,Low,3
15701074.0,,62,High,0
15743076.0,,62,Low,3
15773098.0,,62,Medium,3
15684173.0,,63,High,2
15594594.0,,63,High,2
15777826.0,,63,Low,0
15594878.0,,63,High,2
15664498.0,,63,Low,0
15773277.0,,63,Low,0
15659366.0,,64,High,1
15754084.0,,64,High,1
15571002.0,,64,Medium,3
15607598.0,,64,Medium,3
15580872.0,,64,Medium,3
15685096.0,,64,Medium,3
15690772.0,,64,Medium,3
15751926.0,,64,Medium,3
15595036.0,,64,Medium,3
15694366.0,,65,High,2
15624729.0,,65,High,2
15668669.0,,65,High,2
15749381.0,,65,High,0
15813422.0,,65,High,2
15605666.0,,65,High,0
15725478.0,,65,High,2
15693817.0,,65,High,0
15688059.0,,65,High,0
15641366.0,,65,High,0
15574743.0,,65,High,0
15781553.0,,66,Medium,0
15621432.0,,66,Medium,0
15585907.0,,66,High,0
15650933.0,,67,Low,2
15626147.0,,67,High,2
15614818.0,,67,High,2
15810457.0,,67,Medium,3
15631201.0,,67,Low,2
15637644.0,,67,Low,2
15616380.0,,67,Medium,3
15793196.0,,67,Low,2
15687884.0,,67,Medium,3
15571689.0,,67,High,2
15581505.0,,67,High,2
15809837.0,,67,Low,2
15789014.0,,67,High,2
15675518.0,,67,High,2
15619898.0,,67,Medium,3
15675522.0,,68,Medium,3
15706163.0,,68,High,1
15806027.0,,68,Medium,3
,,68,Medium,0
15696287.0,,68,Medium,0
15599329.0,,68,Medium,3
15593778.0,,68,High,1
15807728.0,,68,High,1
15712287.0,,69,Low,1
15730059.0,,69,Medium,3
15623471.0,,69,Medium,3
15756125.0,,69,Medium,3
15650258.0,,69,Medium,3
15771417.0,,69,Medium,3
15663939.0,,69,High,1
15733964.0,,69,Low,0
15629739.0,,69,Medium,3
15668521.0,,69,Medium,3
15757140.0,,69,Low,0
15721507.0,,69,Medium,3
15647259.0,,69,Medium,3
15626898.0,,69,Medium,3
15614137.0,,69,High,1
15579074.0,,69,High,1
15586680.0,,69,High,1
15807239.0,,69,High,1
15810385.0,,70,High,1
15765192.0,,71,High,1
15633840.0,,71,High,1
15762716.0,,71,High,1
15674343.0,,72,Low,1
15796074.0,,72,Low,3
15799652.0,,72,Low,1
15672397.0,,72,Low,1
15801169.0,,72,High,2
15735636.0,,72,High,2
15785339.0,,72,Low,3
15649033.0,,72,Low,1
15784918.0,,72,Low,3
15602280.0,0.0,12,Medium,0
15704769.0,0.0,12,Medium,0
15694456.0,0.0,12,Medium,3
15636624.0,0.0,12,Medium,0
,0.0,12,Medium,0
15662397.0,0.0,12,Medium,3
15721658.0,0.0,12,Medium,0
15760550.0,0.0,12,Medium,3
15807663.0,0.0,12,Medium,0
15674840.0,0.0,12,Medium,0
15662100.0,0.0,12,Medium,3
15663438.0,0.0,12,Medium,3
15650098.0,0.0,12,Medium,0
15722902.0,0.0,12,Medium,3
15600821.0,0.0,12,Medium,3
15583668.0,0.0,12,Medium,0
15796179.0,0.0,12,Medium,0
15735222.0,0.0,12,Medium,0
15746451.0,0.0,12,Medium,3
15681562.0,0.0,12,Medium,0
15615456.0,0.0,12,Medium,3
15633612.0,0.0,12,Medium,0
15792222.0,0.0,12,Medium,0
15569222.0,0.0,12,Medium,0
15604073.0,0.0,12,Medium,0
15617136.0,0.0,12,Medium,0
15752838.0,0.0,12,Medium,0
15567486.0,0.0,12,Medium,3
15712584.0,0.0,12,Medium,3
15665110.0,0.0,12,Medium,0
15581198.0,0.0,12,Medium,0
15675949.0,0.0,12,Medium,0
15610801.0,0.0,12,Medium,3
15708228.0,0.0,12,Medium,0
15721007.0,0.0,12,Medium,3
15667417.0,0.0,12,Medium,3
15768293.0,0.0,12,Medium,0
15672330.0,0.0,12,Medium,0
15578251.0,0.0,12,Medium,0
15577999.0,0.0,12,Medium,3
15804709.0,0.0,12,Medium,3
15775293.0,0.0,12,Medium,3
15738546.0,0.0,12,Medium,0
15677052.0,0.0,12,Medium,3
15634218.0,0.0,12,Medium,3
15684461.0,0.0,12,Medium,3
15779809.0,0.0,12,Medium,3
15578435.0,0.0,12,Medium,0
15617082.0,0.0,12,Medium,3
15622532.0,0.0,12,Medium,3
15674932.0,0.0,12,Medium,0
15610002.0,0.0,12,Medium,0
15620758.0,0.0,12,Medium,3
15582335.0,0.0,12,Medium,0
15740406.0,0.0,12,Medium,0
,0.0,12,Medium,3
15579548.0,0.0,12,Medium,3
15633866.0,0.0,12,Medium,0
15624744.0,0.0,12,Medium,0
,0.0,12,Medium,3
15674149.0,0.0,12,Medium,0
15785559.0,0.0,12,Medium,3
15736043.0,0.0,12,Medium,3
15631871.0,0.0,12,Medium,0
,0.0,12,Medium,3
15706036.0,0.0,12,Medium,3
15648067.0,0.0,12,Medium,3
15677550.0,0.0,12,Medium,0
15625761.0,0.0,12,Medium,0
15799600.0,0.0,12,Medium,3
15584090.0,0.0,12,Medium,0
15705313.0,0.0,12,Medium,0
15591942.0,0.0,12,Medium,0
15710316.0,0.0,12,Medium,0
15605059.0,0.0,12,Medium,3
15795571.0,0.0,12,Medium,3
15787602.0,0.0,12,Medium,3
15649086.0,0.0,12,Medium,3
15742607.0,0.0,12,Medium,0
15773421.0,0.0,12,Medium,3
15734649.0,0.0,12,Medium,3
15704315.0,0.0,12,Medium,0
15622507.0,0.0,12,Medium,3
15687527.0,0.0,12,Medium,3
15715519.0,0.0,12,Medium,3
15735330.0,0.0,12,Medium,0
15670898.0,0.0,12,Medium,3
15687852.0,0.0,12,Medium,0
15589948.0,0.0,12,Medium,0
15722632.0,0.0,12,Medium,0
15659807.0,0.0,12,Medium,0
15661034.0,0.0,12,Medium,3
15791877.0,0.0,12,Medium,3
15634606.0,0.0,12,Medium,3
15581893.0,0.0,12,Medium,0
15810839.0,0.0,12,Medium,0
15812279.0,0.0,12,Medium,3
15607330.0,0.0,12,Medium,3
15714680.0,0.0,12,Medium,0
15805681.0,0.0,12,Medium,0
15672467.0,0.0,12,Medium,0
15598948.0,0.0,12,Medium,0
15596212.0,0.0,12,Medium,0
15729019.0,0.0,12,Medium,0
15801462.0,0.0,12,Medium,3
15610419.0,0.0,12,Medium,0
15652999.0,0.0,12,Medium,3
15691950.0,0.0,12,Medium,0
,0.0,12,Medium,3
,0.0,12,Medium,3
15721024.0,0.0,14,Low,0
15748625.0,0.0,14,Low,0
15696859.0,0.0,14,Low,0
15658532.0,0.0,14,Low,0
15665077.0,0.0,14,Low,0
15672756.0,0.0,14,Low,0
15680727.0,0.0,14,Low,0
15585901.0,0.0,14,Low,0
15782591.0,0.0,14,Low,0
15769312.0,0.0,14,Low,0
15700657.0,0.0,14,Low,0
15665760.0,0.0,14,Low,0
15746076.0,0.0,14,Low,0
15748639.0,0.0,14,Low,0
15753213.0,0.0,14,Low,0
15623478.0,0.0,14,Low,0
15798960.0,0.0,14,Low,0
15642997.0,0.0,14,Low,0
15702631.0,0.0,14,Low,0
15664737.0,0.0,14,Low,0
15717156.0,0.0,14,Low,0
15761053.0,0.0,14,Low,0
15808905.0,0.0,14,Low,0
15682540.0,0.0,14,Low,0
15700549.0,0.0,14,Low,0
15599976.0,0.0,14,Low,0
15597591.0,0.0,14,Low,0
15567778.0,0.0,14,Low,0
15801915.0,0.0,14,Low,0
15719426.0,0.0,14,Low,0
15576022.0,0.0,14,Low,0
15646262.0,0.0,14,Low,0
15619116.0,0.0,14,Low,0
15616168.0,0.0,14,Low,0
15789560.0,0.0,14,Low,0
15655368.0,0.0,14,Low,0
15785024.0,0.0,14,Low,0
15669290.0,0.0,14,Low,0
15627027.0,0.0,14,Low,0
15733444.0,0.0,14,Low,0
15646310.0,0.0,14,Low,0
15625047.0,0.0,16,Low,1
15637414.0,0.0,16,Low,1
15688963.0,0.0,16,Low,1
15584363.0,0.0,16,Low,1
15732175.0,0.0,16,Low,1
15631460.0,0.0,16,Low,1
15701109.0,0.0,16,Low,1
15645543.0,0.0,16,Low,1
15615096.0,0.0,16,Low,1
15670753.0,0.0,16,Low,1
15732020.0,0.0,16,Low,1
15664204.0,0.0,16,Low,1
15689351.0,0.0,16,Low,1
15584114.0,0.0,16,Low,1
,0.0,16,Low,1
15747878.0,0.0,16,Low,1
15707199.0,0.0,16,Low,1
15796114.0,0.0,16,Low,1
15621267.0,0.0,16,Low,1
15810829.0,0.0,16,Low,1
15566295.0,0.0,16,Low,1
15635141.0,0.0,16,Low,1
,0.0,16,Low,1
15699467.0,0.0,16,Low,1
15614740.0,0.0,16,Low,1
15617790.0,0.0,16,Low,1
15596713.0,0.0,16,Low,1
15782100.0,0.0,16,Low,1
15598162.0,0.0,16,Low,1
15800583.0,0.0,16,Low,1
15579109.0,0.0,16,Low,1
15658240.0,0.0,16,Low,1
15640074.0,0.0,16,Low,1
15768474.0,0.0,16,Low,1
15799859.0,0.0,16,Low,1
15748649.0,0.0,16,Low,1
15770255.0,0.0,16,Low,1
15725002.0,0.0,16,Low,1
15707681.0,0.0,16,Low,1
15810716.0,0.0,16,Low,1
15813192.0,0.0,16,Low,1
15619016.0,0.0,16,Low,1
,0.0,16,Low,1
15804142.0,0.0,16,Low,1
15728709.0,0.0,16,Low,1
,0.0,16,Low,1
15700394.0,0.0,16,Low,1
15630413.0,0.0,16,Low,1
15709447.0,0.0,16,Low,1
15700714.0,0.0,16,Low,1
,0.0,16,Low,1
,0.0,16,Low,1
15754849.0,0.0,18,Low,2
15630053.0,0.0,18,Low,2
15779052.0,0.0,18,Medium,1
15760085.0,0.0,18,Medium,1
15725311.0,0.0,18,Medium,1
15686776.0,0.0,18,Medium,1
15811773.0,0.0,18,Low,2
15689614.0,0.0,18,Medium,1
15805062.0,0.0,18,Low,2
15763218.0,0.0,18,Medium,1
15677369.0,0.0,18,Low,2
15631189.0,0.0,18,Low,2
15784092.0,0.0,18,Medium,1
,0.0,18,Medium,1
15800856.0,0.0,18,Medium,1
15701333.0,0.0,18,Medium,1
15741429.0,0.0,18,Low,2
15632256.0,0.0,18,Low,2
15651713.0,0.0,18,Low,2
15635597.0,0.0,18,Low,2
15731890.0,0.0,18,Low,2
15808784.0,0.0,18,Low,2
15749019.0,0.0,18,Medium,1
15730738.0,0.0,18,Low,2
15631240.0,0.0,18,Medium,1
15667938.0,0.0,18,Medium,1
15667751.0,0.0,18,Low,2
15775562.0,0.0,18,Low,2
15642885.0,0.0,18,Medium,1
15814004.0,0.0,18,Low,2
15617134.0,0.0,18,Low,2
,0.0,18,Medium,1
15729908.0,0.0,18,Low,2
15702300.0,0.0,18,Low,2
15654519.0,0.0,18,Low,2
15569248.0,0.0,18,Medium,1
15690440.0,0.0,18,Medium,1
15599090.0,0.0,18,Critical,2
15716728.0,0.0,18,Medium,1
15775294.0,0.0,18,Low,2
15570087.0,0.0,18,Medium,1
15568046.0,0.0,18,Low,2
15650086.0,0.0,18,Low,2
15691387.0,0.0,18,Low,2
15771857.0,0.0,18,Low,2
15729515.0,0.0,18,Low,2
15625092.0,0.0,18,Medium,1
15772250.0,0.0,18,Medium,1
15662263.0,0.0,18,Medium,1
15608528.0,0.0,18,Medium,1
,0.0,18,Low,2
15638607.0,0.0,18,Low,2
15674254.0,0.0,18,Low,2
15771270.0,0.0,18,Low,2
15722053.0,0.0,18,Medium,1
15708650.0,0.0,18,Low,2
15745623.0,0.0,18,Low,2
15778089.0,0.0,18,Medium,1
15735688.0,0.0,18,Medium,1
15587978.0,0.0,18,Low,2
15785831.0,0.0,18,Medium,1
15744046.0,0.0,18,Low,2
15786454.0,0.0,18,Low,2
15785654.0,0.0,18,Medium,1
15806922.0,0.0,18,Low,2
15678882.0,0.0,18,Medium,1
15775750.0,0.0,18,Medium,1
15728523.0,0.0,18,Low,2
15627699.0,0.0,18,Medium,1
15753550.0,0.0,18,Medium,1
15763579.0,0.0,18,Low,2
15677395.0,0.0,18,Medium,1
15598614.0,0.0,18,Low,2
15602456.0,0.0,18,Low,2
15665014.0,0.0,18,Medium,1
15593622.0,0.0,18,Medium,1
15735784.0,0.0,18,Medium,1
,0.0,18,Medium,1
15594436.0,0.0,18,Medium,1
15579287.0,0.0,18,Low,2
15794356.0,0.0,18,Low,2
15601719.0,0.0,18,Low,2
15723437.0,0.0,18,Medium,1
15684011.0,0.0,18,Medium,1
15670552.0,0.0,18,Medium,1
15769783.0,0.0,18,Low,2
15572631.0,0.0,18,Low,2
15717286.0,0.0,18,Medium,1
15749345.0,0.0,18,Low,2
15658987.0,0.0,18,Low,2
15711687.0,0.0,18,Low,2
15751628.0,0.0,18,Low,2
15749583.0,0.0,18,Medium,1
15685805.0,0.0,18,Medium,1
15631063.0,0.0,18,Low,2
15712903.0,0.0,18,Medium,1
15793425.0,0.0,18,Low,2
15641773.0,0.0,18,Low,2
15781689.0,0.0,18,Medium,1
15813946.0,0.0,18,Low,2
15568876.0,0.0,18,Medium,1
15739850.0,0.0,18,Medium,1
15672237.0,0.0,18,Low,2
,0.0,18,Medium,1
,0.0,18,Low,2
,0.0,18,Medium,1
15770811.0,0.0,21,High,3
15681081.0,0.0,21,High,3
15633537.0,0.0,21,High,3
15730447.0,0.0,21,High,3
15695846.0,0.0,21,High,3
15571928.0,0.0,21,High,3
15585198.0,0.0,21,High,3
15592583.0,0.0,21,High,3
15636238.0,0.0,21,High,3
15603216.0,0.0,21,High,3
,0.0,21,High,3
,0.0,21,High,3
15667742.0,0.0,21,High,3
15791373.0,0.0,21,High,3
15734044.0,0.0,21,High,3
15623712.0,0.0,21,High,3
15623536.0,0.0,21,High,3
15643361.0,0.0,21,High,3
15719579.0,0.0,21,High,3
15615207.0,0.0,21,High,3
15592078.0,0.0,21,High,3
15750014.0,0.0,21,High,3
15694349.0,0.0,21,High,3
15605113.0,0.0,21,High,3
15800514.0,0.0,21,High,3
15594340.0,0.0,21,High,3
15725094.0,0.0,21,High,3
15772559.0,0.0,21,High,3
15685019.0,0.0,21,High,3
15645404.0,0.0,21,High,3
15755642.0,0.0,21,High,3
15696552.0,0.0,21,High,3
15702601.0,0.0,21,High,3
15786463.0,0.0,21,High,3
15614847.0,0.0,21,High,3
15702061.0,0.0,21,High,3
15729359.0,0.0,21,High,3
15643794.0,0.0,21,High,3
15620988.0,0.0,21,High,3
15619674.0,0.0,21,High,3
15810891.0,0.0,21,High,3
15797149.0,0.0,21,High,3
,0.0,21,High,3
15767821.0,0.0,25,High,2
15589475.0,0.0,25,High,2
15787174.0,0.0,25,High,2
15803406.0,0.0,25,High,2
15798888.0,0.0,25,High,2
15776223.0,0.0,25,High,2
15653620.0,0.0,25,High,2
15707567.0,0.0,25,High,2
15701602.0,0.0,25,High,2
15775572.0,0.0,25,High,2
,0.0,25,High,2
15583748.0,0.0,25,High,2
15673908.0,0.0,25,High,2
,0.0,25,High,2
15651533.0,0.0,25,High,2
15777639.0,0.0,25,High,2
15685844.0,0.0,25,High,2
15623927.0,0.0,25,High,2
15766765.0,0.0,25,High,2
15672374.0,0.0,25,High,2
15693947.0,0.0,25,High,2
,0.0,25,High,2
15643294.0,0.0,25,High,2
15747649.0,0.0,25,High,2
15793042.0,0.0,25,High,2
,0.0,25,High,2
15757541.0,0.0,25,High,2
15695792.0,0.0,25,High,2
15789753.0,0.0,25,High,2
15712409.0,0.0,25,High,2
15660385.0,0.0,25,High,2
15758050.0,0.0,25,High,2
15780654.0,0.0,25,High,2
15728078.0,0.0,25,High,2
15579559.0,0.0,25,High,2
15641794.0,0.0,25,High,2
15763414.0,0.0,25,High,2
15612444.0,0.0,25,High,2
15797475.0,0.0,25,High,2
15599084.0,0.0,25,High,2
15748499.0,0.0,25,High,2
15652048.0,0.0,25,High,2
15667633.0,0.0,25,High,2
15807194.0,0.0,25,High,2
15683339.0,0.0,25,High,2
15750049.0,0.0,25,High,2
15752915.0,0.0,25,High,2
15734850.0,0.0,25,High,2
15720123.0,0.0,25,High,2
15681274.0,0.0,25,High,2
15781298.0,0.0,25,High,2
15798964.0,0.0,25,High,2
,0.0,25,High,2
15762615.0,0.0,28,Medium,3
15750803.0,0.0,28,Medium,3
15585036.0,0.0,28,Medium,3
,0.0,28,Medium,3
15687752.0,0.0,28,Medium,3
,0.0,28,Medium,3
15607133.0,0.0,28,Medium,3
