CustomerID,CompetitorWebsiteVisits,ChurnedFriends,MarketSentimentScore
15713483,1,3,Positive
15612350,1,3,Neutral
15800703,1,5,Neutral
15705707,0,0,Positive
15754105,4,4,Negative
15703264,7,3,Negative
15794413,9,2,Neutral
15650237,5,1,Neutral
15759618,1,4,Positive
15811589,9,1,Neutral
15689044,8,5,Neutral
15709368,9,0,Positive
15679145,9,3,Negative
15655007,3,5,Neutral
15623595,3,2,Negative
15589975,4,4,Neutral
15804017,6,3,Positive
15692132,1,2,Positive
15641122,0,3,Neutral
15630910,8,1,Positive
15680772,7,1,Positive
15658929,3,5,Neutral
15585388,8,0,Negative
15724623,1,3,Neutral
15588537,1,3,Positive
15574692,5,1,Negative
15611325,6,2,Positive
15587562,10,4,Neutral
15613172,1,3,Neutral
15651022,8,2,Neutral
15586310,5,2,Negative
15625524,10,4,Positive
15755209,4,4,Neutral
15645248,0,4,Negative
15790355,9,5,Negative
15762615,7,5,Positive
15625426,7,5,Negative
15716334,4,0,Positive
15789669,9,3,Neutral
15621075,9,3,Negative
15810845,1,0,Positive
15719377,0,2,Neutral
15654506,9,1,Neutral
15771977,10,5,Negative
15708710,2,2,Positive
15726676,5,4,Positive
15587421,8,5,Neutral
15726931,6,0,Positive
15771086,7,4,Positive
15756850,9,3,Negative
15702741,0,5,Negative
15679200,3,4,Neutral
15594815,8,3,Neutral
15635905,5,1,Negative
15777892,4,2,Negative
15656176,1,3,Positive
15811127,1,1,Negative
15604482,3,5,Neutral
15622911,1,4,Positive
15600974,8,5,Neutral
15727868,2,5,Neutral
15627801,3,5,Neutral
15773039,3,3,Neutral
15755262,0,3,Positive
15679531,2,1,Negative
15684181,8,2,Neutral
15612087,9,2,Neutral
15752047,1,3,Positive
15624592,10,0,Positive
15573152,4,4,Negative
15594917,4,1,Negative
15785542,3,3,Neutral
15723488,5,3,Negative
15680920,3,5,Neutral
15786308,1,5,Negative
15659366,4,0,Negative
15774854,2,2,Negative
15725311,5,3,Positive
15787155,5,0,Neutral
15727829,5,3,Positive
15733247,10,3,Negative
15568748,1,0,Neutral
15699029,5,3,Positive
15774393,4,1,Negative
15676895,1,5,Neutral
15637753,3,3,Positive
15605461,1,1,Neutral
15808473,8,3,Neutral
15627000,3,3,Negative
15787174,2,0,Positive
15723886,0,0,Negative
15704769,8,2,Negative
15772896,7,5,Neutral
15711540,8,5,Neutral
15764866,3,3,Neutral
15794056,0,3,Positive
15795149,10,5,Neutral
15812009,5,1,Negative
15651001,10,4,Positive
15813844,5,0,Neutral
15596175,8,5,Neutral
15576269,6,2,Negative
15797219,4,5,Neutral
15685500,8,5,Neutral
15599792,3,4,Positive
15657566,1,2,Positive
15772423,8,5,Neutral
15628112,9,3,Negative
15753754,1,0,Positive
15793726,5,2,Negative
15694717,2,0,Neutral
15665834,0,1,Negative
15765297,2,3,Neutral
15636684,5,1,Negative
15592979,4,5,Neutral
15750803,3,0,Negative
15607178,5,1,Positive
15713853,8,1,Neutral
15673481,5,1,Negative
15686776,3,3,Positive
15673693,5,4,Positive
15700696,7,4,Positive
15813163,2,5,Neutral
15653857,9,3,Negative
15777076,8,2,Neutral
15717398,4,2,Negative
15799217,0,3,Positive
15787071,9,3,Positive
15619955,8,0,Positive
15796505,9,3,Positive
15725166,5,1,Negative
15800116,6,2,Positive
15758685,7,5,Negative
15694456,8,0,Positive
15767339,6,4,Positive
15683562,10,4,Positive
15782210,0,3,Positive
15668893,9,3,Positive
15669169,1,2,Positive
15643024,0,4,Negative
15699389,6,4,Negative
15708608,8,0,Negative
15626144,6,2,Positive
15573112,2,1,Neutral
15790678,1,2,Negative
15727556,0,3,Negative
15697307,9,3,Neutral
15652266,10,4,Neutral
15607098,10,4,Positive
15655774,4,5,Neutral
15590241,6,3,Negative
15785819,3,4,Negative
15723654,1,3,Neutral
15774510,8,1,Positive
15684173,9,3,Negative
15650068,0,3,Neutral
15811490,3,5,Neutral
15803976,5,1,Negative
15682541,5,1,Neutral
15695699,0,1,Positive
15624188,5,1,Negative
15812191,5,2,Negative
15636673,0,0,Negative
15594898,2,0,Positive
15660211,10,3,Negative
15773972,9,3,Neutral
15746726,8,2,Neutral
15712287,1,5,Positive
15702919,0,1,Positive
15674398,0,3,Negative
15797960,2,0,Positive
15631868,5,2,Negative
15581539,2,3,Neutral
15662736,9,5,Negative
15666252,4,1,Negative
15677512,5,1,Negative
15626114,6,3,Negative
15810834,5,2,Positive
15678910,9,1,Neutral
15694408,5,1,Negative
15585215,9,3,Positive
15682757,9,3,Negative
15736601,7,3,Neutral
15601848,3,3,Positive
15736008,1,0,Positive
15669064,9,3,Negative
15624528,6,1,Negative
15598493,6,2,Neutral
15601274,8,0,Positive
15702669,7,4,Positive
15728669,3,2,Negative
15742668,4,4,Negative
15697441,3,5,Neutral
15740476,9,0,Negative
15648064,9,2,Positive
15636624,3,3,Neutral
15807923,0,5,Negative
15745844,0,2,Neutral
15786170,0,2,Neutral
15681081,2,3,Positive
15684484,2,0,Positive
15785869,0,2,Neutral
15763859,3,3,Negative
15658935,6,1,Positive
15747358,6,0,Neutral
15735203,9,3,Neutral
15576256,3,3,Positive
15659420,10,0,Negative
15593365,8,0,Positive
15777352,9,0,Negative
15812007,5,1,Positive
15625461,0,1,Neutral
15739438,10,3,Negative
15611759,9,4,Neutral
15661629,5,1,Neutral
15633950,3,5,Neutral
15592386,6,1,Neutral
15803716,6,1,Neutral
15696674,7,3,Neutral
15706365,3,2,Neutral
15745088,3,1,Negative
15676715,10,2,Positive
15613085,4,5,Neutral
15633537,10,0,Negative
15594720,8,2,Negative
15684042,2,0,Neutral
15583303,1,2,Positive
15611579,5,1,Negative
15774696,9,2,Neutral
15694506,2,0,Positive
15688074,8,2,Neutral
15759537,5,3,Positive
15758449,6,1,Positive
15583456,3,2,Negative
15667871,10,2,Positive
15677371,10,0,Negative
15629677,3,2,Negative
15713578,6,4,Positive
15591509,3,0,Negative
15568240,9,1,Positive
15622993,8,4,Neutral
15689294,1,5,Negative
15720910,2,5,Neutral
15721181,5,4,Positive
15776433,4,5,Neutral
15748936,4,5,Neutral
15717225,6,3,Negative
15685226,0,5,Negative
15785611,8,1,Neutral
15573456,0,5,Neutral
15684548,6,2,Neutral
15620505,3,5,Positive
15807432,1,4,Positive
15584766,2,0,Neutral
15612187,0,0,Positive
15762218,2,0,Positive
15646372,5,5,Positive
15690452,8,0,Positive
15747795,6,2,Negative
15781589,6,0,Negative
15732674,5,1,Positive
15642291,4,4,Neutral
15692761,6,3,Negative
15578045,8,0,Positive
15745354,1,0,Positive
15701376,10,0,Positive
15691625,6,1,Neutral
15566594,2,1,Neutral
15760431,0,4,Neutral
15686302,1,0,Positive
15801559,0,3,Positive
15810432,9,0,Positive
15809616,8,1,Positive
15720559,9,3,Neutral
15695632,0,1,Negative
15659843,0,4,Neutral
15615624,3,4,Negative
15810418,3,2,Negative
15716186,5,3,Positive
15674551,9,4,Neutral
15622834,4,4,Negative
15566111,6,0,Neutral
15784597,9,2,Negative
15652883,10,0,Positive
15806964,7,4,Positive
15576313,9,0,Positive
15806467,1,5,Negative
15597602,6,3,Negative
15743040,3,3,Neutral
15705521,5,4,Positive
15595039,8,0,Negative
15799384,4,1,Positive
15581197,2,5,Neutral
15693737,10,2,Positive
15624623,3,3,Positive
15783501,10,0,Negative
15690134,10,2,Positive
15782735,0,4,Negative
15611088,8,0,Positive
15672145,0,2,Neutral
15732628,6,2,Negative
15787470,7,5,Negative
15803406,6,2,Positive
15730460,7,5,Neutral
15644572,8,1,Positive
15694860,0,4,Negative
15658169,9,1,Neutral
15794396,6,4,Neutral
15785798,3,2,Neutral
15710825,7,4,Positive
15668444,0,5,Positive
15726631,3,4,Neutral
15733797,6,1,Negative
15747960,10,5,Negative
15634632,6,3,Neutral
15707362,0,3,Positive
15662976,6,4,Neutral
15732778,6,1,Neutral
15718443,7,3,Neutral
15670039,1,5,Neutral
15773792,3,2,Negative
15613786,2,5,Neutral
15726032,10,4,Neutral
15663252,0,0,Negative
15593782,1,5,Negative
15633283,0,5,Negative
15749167,9,5,Negative
15759298,5,5,Positive
15683625,6,1,Positive
15635367,8,1,Positive
15681705,4,4,Negative
15603156,6,3,Negative
15591986,4,4,Negative
15798888,6,1,Positive
15809722,1,3,Neutral
15677538,5,0,Neutral
15797736,10,2,Positive
15695585,0,5,Neutral
15744398,9,0,Positive
15750658,8,1,Positive
15578186,0,0,Positive
15676519,6,2,Neutral
15637954,10,4,Positive
15758639,3,1,Negative
15613772,1,5,Negative
15731744,0,3,Neutral
15807709,0,4,Negative
15714689,9,3,Negative
15699005,3,2,Negative
15624170,4,5,Neutral
15725679,8,4,Neutral
15585865,6,0,Neutral
15804256,4,0,Negative
15662403,0,3,Positive
15733616,4,4,Negative
15591995,6,0,Negative
15677020,0,1,Negative
15727688,2,5,Neutral
15715941,7,3,Negative
15714485,3,3,Neutral
15730059,2,1,Neutral
15715527,3,5,Neutral
15576623,0,1,Negative
15805565,5,2,Negative
15677307,1,5,Positive
15773890,0,1,Negative
15598883,3,2,Neutral
15568506,7,4,Positive
15761043,1,2,Negative
15782236,8,3,Negative
15593601,6,2,Neutral
15682048,3,3,Neutral
15746902,6,2,Neutral
15752081,7,3,Neutral
15781307,4,4,Negative
15775912,7,4,Negative
15745417,8,2,Negative
15671256,5,2,Positive
15653547,2,0,Neutral
15595766,3,4,Neutral
15742358,3,5,Positive
15763274,5,3,Positive
15786063,3,4,Negative
15600258,0,3,Positive
15573318,0,2,Neutral
15653849,10,4,Neutral
15694272,4,5,Neutral
15736112,1,5,Negative
15749851,8,0,Negative
15663478,10,4,Positive
15592300,2,0,Neutral
15567832,4,5,Neutral
15776780,10,0,Positive
15592846,3,3,Negative
15739803,9,5,Negative
15794142,6,4,Positive
15762729,4,5,Neutral
15667896,7,2,Neutral
15626578,3,3,Negative
15776223,4,4,Negative
15705953,5,3,Positive
15802593,7,4,Positive
15615457,9,2,Negative
15708916,5,1,Negative
15720187,10,2,Positive
15595440,4,4,Neutral
15600651,1,0,Positive
15750141,4,5,Neutral
15657284,3,1,Negative
15763063,3,3,Negative
15709324,1,3,Negative
15711309,0,5,Neutral
15775318,0,4,Negative
15705515,0,1,Negative
15634844,3,5,Positive
15717046,4,1,Negative
15571816,3,3,Positive
15670080,8,0,Positive
15800440,10,4,Positive
15665678,1,0,Positive
15665956,2,0,Positive
15788126,6,1,Negative
15811773,2,1,Negative
15651674,1,0,Neutral
15689614,4,1,Negative
15795564,4,1,Negative
15706647,3,4,Negative
15728505,6,1,Neutral
15730076,1,2,Positive
15622003,1,3,Neutral
15607312,0,4,Negative
15644753,0,2,Neutral
15653620,4,4,Negative
15761986,2,3,Neutral
15633922,9,3,Positive
15734674,8,0,Negative
15658032,1,5,Neutral
15692671,8,0,Positive
15737741,7,4,Positive
15576352,0,5,Neutral
15753719,0,0,Negative
15803689,9,1,Positive
15718057,5,1,Negative
15722010,10,3,Negative
15680998,6,2,Neutral
15614782,5,3,Negative
15591047,10,0,Negative
15788291,7,5,Neutral
15604044,10,5,Neutral
15679587,0,1,Neutral
15775153,6,4,Positive
15603925,0,1,Neutral
15680970,0,2,Neutral
15697183,5,1,Negative
15567446,1,3,Negative
15637476,6,3,Negative
15714939,3,3,Positive
15683503,8,2,Neutral
15645569,1,3,Positive
15782569,3,0,Negative
15592387,6,1,Positive
15609286,2,4,Positive
15814035,4,5,Neutral
15661249,6,3,Negative
15629117,1,3,Negative
15607170,6,2,Negative
15586585,6,2,Negative
15686611,2,3,Positive
15603203,1,3,Negative
15619857,10,0,Positive
15805062,0,0,Negative
15660271,1,5,Negative
15745295,5,1,Negative
15719352,7,1,Positive
15766575,1,1,Negative
15594594,9,0,Negative
15646161,2,0,Positive
15682585,4,5,Neutral
15603134,3,3,Positive
15636444,9,0,Negative
15773456,8,5,Neutral
15745307,7,4,Positive
15604119,4,0,Positive
15626900,5,3,Negative
15605447,6,0,Negative
15589030,6,2,Neutral
15692463,9,4,Neutral
15712403,4,5,Neutral
15811762,9,3,Negative
15718673,9,3,Positive
15724282,5,4,Positive
15738181,2,0,Neutral
15633648,6,0,Positive
15603323,1,0,Neutral
15583725,6,1,Positive
15588350,3,5,Neutral
15798398,0,1,Positive
15784844,0,3,Negative
15580684,2,0,Positive
15809663,1,3,Neutral
15640078,9,0,Positive
15698786,1,1,Negative
15569807,0,2,Neutral
15730830,1,3,Positive
15805112,7,3,Negative
15633064,5,1,Neutral
15703119,10,0,Negative
15730447,6,2,Neutral
15813850,1,2,Negative
15711889,8,2,Neutral
15664610,5,4,Positive
15751710,9,1,Neutral
15692926,3,4,Neutral
15813741,1,5,Neutral
15698474,9,2,Neutral
15568595,5,2,Positive
15603065,6,0,Neutral
15592937,3,3,Negative
15699637,7,5,Positive
15667215,4,4,Negative
15788659,9,3,Neutral
15763218,2,3,Positive
15645772,9,2,Neutral
15725511,4,5,Neutral
15575024,5,4,Positive
15640825,6,0,Neutral
15662397,2,3,Neutral
15576368,9,1,Neutral
15674991,1,0,Neutral
15721024,2,1,Negative
15745621,6,2,Negative
15642394,0,3,Positive
15754605,9,4,Neutral
15607040,1,4,Positive
15715142,6,1,Positive
15810978,3,2,Negative
15668886,9,1,Neutral
15780804,2,0,Neutral
15613880,9,2,Negative
15775238,3,2,Negative
15786905,9,0,Positive
15747867,3,4,Positive
15600337,3,5,Positive
15801277,0,4,Neutral
15579334,8,0,Negative
15802741,6,1,Negative
15720649,6,4,Positive
15589493,4,0,Negative
15688251,8,3,Neutral
15665238,5,2,Positive
15740900,9,2,Negative
15681068,7,5,Negative
15748625,5,0,Neutral
15727299,3,2,Negative
15620204,9,3,Negative
15669516,4,4,Negative
15736534,8,4,Neutral
15803457,9,5,Negative
15659098,4,4,Neutral
15603436,4,2,Negative
15566292,7,0,Negative
15808621,6,3,Positive
15580148,8,5,Neutral
15776231,10,5,Neutral
15773809,8,2,Neutral
15649423,6,4,Positive
15734886,0,3,Positive
15722548,3,4,Positive
15650288,5,4,Positive
15629448,6,2,Negative
15716164,6,4,Positive
15807609,6,3,Negative
15578977,4,1,Positive
15677369,7,4,Negative
15804072,2,0,Positive
15696859,6,1,Negative
15653780,10,0,Negative
15721658,9,2,Negative
15578761,6,0,Neutral
15736879,8,4,Neutral
15571973,6,4,Neutral
15626742,2,5,Neutral
15672692,0,0,Positive
15673570,7,5,Negative
15767432,10,2,Positive
15654238,0,5,Negative
15612525,7,3,Negative
15812750,6,4,Positive
15790757,7,3,Neutral
15723873,10,2,Positive
15744607,10,0,Positive
15612966,9,1,Neutral
15784209,2,5,Neutral
15794278,0,3,Positive
15766741,8,0,Positive
15661036,1,2,Neutral
15705639,0,4,Neutral
15637414,5,3,Negative
15716835,8,5,Neutral
15696231,10,5,Negative
15641675,4,1,Negative
15670755,8,5,Neutral
15640059,5,3,Negative
15787619,4,3,Negative
15587535,7,5,Negative
15813034,10,4,Positive
15698839,2,2,Positive
15790314,4,1,Negative
15634245,4,0,Positive
15677305,2,3,Neutral
15661526,10,5,Neutral
15685997,5,2,Positive
15660101,7,3,Negative
15637979,8,1,Positive
15815364,6,3,Positive
15647099,10,2,Positive
15625944,3,5,Neutral
15583212,2,3,Positive
15582741,4,4,Neutral
15637876,7,0,Neutral
15622750,10,0,Negative
15672056,6,3,Neutral
15812351,4,5,Neutral
15810864,10,0,Neutral
15677921,6,1,Negative
15724296,0,2,Neutral
15685329,0,3,Positive
15584091,9,2,Negative
15640442,5,1,Positive
15639314,0,1,Positive
15685320,2,2,Positive
15789158,8,3,Negative
15752137,3,3,Positive
15712551,2,5,Neutral
15628936,10,4,Neutral
15797227,8,2,Neutral
15769974,9,5,Negative
15737051,10,4,Neutral
15585595,2,0,Positive
15654060,5,2,Positive
15745196,3,5,Positive
15571221,9,4,Neutral
15660155,6,1,Positive
15605284,1,3,Positive
15694366,3,2,Negative
15600739,4,1,Negative
15653253,6,4,Negative
15763431,6,0,Neutral
15643696,4,4,Negative
15707473,6,1,Positive
15769504,4,5,Neutral
15776807,10,0,Negative
15686870,8,0,Negative
15668747,4,1,Negative
15766908,0,2,Neutral
15570134,8,2,Neutral
15567367,9,0,Positive
15747542,0,5,Positive
15762238,10,5,Negative
15681554,2,0,Neutral
15712825,4,4,Negative
15640280,4,2,Negative
15756026,9,1,Positive
15613319,10,4,Positive
15798906,1,0,Neutral
15708917,9,3,Positive
15778463,1,5,Negative
15699430,2,5,Neutral
15649992,2,0,Positive
15578980,5,1,Negative
15775306,6,3,Neutral
15641655,9,3,Negative
15619708,6,2,Neutral
15734565,0,0,Negative
15806438,1,3,Neutral
15591969,2,1,Neutral
15747807,3,0,Negative
15596939,7,0,Negative
15716155,5,1,Positive
15765311,0,0,Positive
15757811,9,2,Negative
15603830,5,1,Positive
15660602,6,1,Negative
15660535,5,1,Negative
15666633,4,4,Negative
15596914,0,3,Negative
15639788,9,5,Negative
15695846,5,1,Neutral
15726234,1,1,Negative
15797964,6,2,Neutral
15625881,2,3,Positive
15780628,7,5,Neutral
15575883,7,2,Neutral
15585036,5,4,Positive
15589488,3,0,Negative
15585888,9,3,Negative
15727915,1,5,Positive
15707567,10,2,Positive
15737792,6,1,Positive
15599433,7,2,Neutral
15672012,7,2,Neutral
15806983,3,4,Negative
15592222,8,1,Positive
15608968,9,0,Negative
15586959,7,3,Negative
15646558,10,5,Neutral
15725811,4,3,Negative
15572265,10,0,Negative
15794048,9,3,Negative
15677610,4,3,Negative
15745012,1,1,Neutral
15601589,2,0,Positive
15686436,7,2,Negative
15693864,3,4,Negative
15760550,8,2,Neutral
15686137,5,3,Positive
15809087,10,0,Negative
15807663,4,4,Negative
15809100,9,3,Negative
15794916,5,0,Neutral
15614215,0,3,Negative
15805449,2,5,Neutral
15686983,3,3,Positive
15808017,4,2,Negative
15756804,8,2,Negative
15646810,10,4,Positive
15710424,10,2,Positive
15799422,6,1,Positive
15692750,4,5,Neutral
15794549,6,3,Negative
15803764,5,0,Neutral
15674840,7,3,Neutral
15653762,9,2,Neutral
15581229,9,3,Positive
15800228,2,5,Neutral
15656333,10,4,Positive
15697497,0,3,Positive
15585362,3,0,Negative
15571928,9,3,Negative
15785519,1,0,Neutral
15743007,1,2,Neutral
15777211,7,4,Positive
15721935,0,0,Negative
15591711,8,2,Neutral
15625021,5,2,Negative
15702968,10,3,Negative
15600462,10,5,Neutral
15768104,9,3,Negative
15780140,8,1,Positive
15585255,6,5,Negative
15772781,0,5,Negative
15669987,6,1,Neutral
15697000,2,0,Positive
15733119,0,3,Negative
15782390,1,3,Neutral
15654700,6,1,Neutral
15632210,10,0,Negative
15642041,2,5,Neutral
15709737,7,2,Neutral
15792388,9,3,Neutral
15786014,0,5,Negative
15794580,10,0,Negative
15675964,1,5,Negative
15814275,10,0,Neutral
15724848,9,2,Positive
15754713,0,0,Negative
15693814,0,5,Positive
15599660,3,3,Positive
15746490,0,0,Negative
15566091,9,3,Positive
15655961,5,5,Positive
15710404,5,2,Positive
15775625,7,1,Positive
15792328,6,4,Negative
15719856,0,3,Positive
15593773,10,0,Negative
15733114,10,3,Negative
15797748,3,2,Neutral
15743411,2,1,Negative
15753337,9,1,Positive
15601026,8,4,Neutral
15658485,6,2,Positive
15636731,9,1,Positive
15628303,5,2,Positive
15633461,6,1,Neutral
15677135,4,1,Negative
15590876,2,4,Positive
15790782,5,1,Negative
15700476,4,4,Negative
15634141,7,5,Positive
15737795,9,2,Negative
15790299,4,4,Negative
15675316,9,4,Neutral
15613630,4,4,Negative
15662100,3,5,Neutral
15668032,2,0,Neutral
15599289,2,3,Positive
15754084,3,1,Negative
15676521,10,4,Positive
15804586,6,5,Negative
15781465,10,3,Negative
15729362,6,5,Negative
15709295,0,2,Neutral
15745324,3,4,Positive
15741336,10,0,Negative
15783659,4,5,Neutral
15620981,6,1,Neutral
15630328,4,3,Negative
15785899,5,1,Negative
15606149,1,5,Neutral
15671139,8,5,Neutral
15660429,10,0,Negative
15571002,7,5,Neutral
15631681,9,3,Negative
15731522,4,4,Neutral
15619529,0,5,Negative
15628034,2,2,Positive
15686164,2,3,Positive
15582797,8,1,Neutral
15753831,1,0,Positive
15731815,7,3,Negative
15580956,1,5,Positive
15602084,7,3,Negative
15589805,0,1,Positive
15720893,2,4,Positive
15641009,7,4,Positive
15605926,4,0,Negative
15805955,0,3,Negative
15801488,5,1,Positive
15605918,6,4,Negative
15779711,9,3,Negative
15705620,0,0,Negative
15685357,1,2,Neutral
15570060,7,4,Negative
15582616,7,5,Positive
15799515,9,2,Neutral
15642937,4,1,Negative
15624729,7,2,Negative
15566156,9,1,Neutral
15792360,4,5,Neutral
15807008,9,3,Neutral
15704770,1,3,Positive
15756475,9,2,Negative
15655339,0,1,Neutral
15613749,9,3,Positive
15664521,5,3,Negative
15681206,7,4,Positive
15745527,6,1,Positive
15806926,7,4,Negative
15724563,7,0,Neutral
15782899,0,3,Negative
15623521,9,3,Positive
15810218,7,4,Negative
15645621,0,0,Negative
15608114,2,5,Neutral
15659557,10,3,Negative
15787772,9,2,Positive
15691111,5,5,Positive
15592089,6,1,Positive
15633897,7,5,Neutral
15701301,4,1,Negative
15723685,5,3,Negative
15701602,3,5,Neutral
15739189,3,2,Neutral
15573086,9,3,Negative
15569050,1,3,Neutral
15750765,3,3,Neutral
15799811,4,3,Negative
15698442,1,4,Neutral
15655274,2,4,Positive
15603594,10,5,Neutral
15585961,6,0,Neutral
15686936,7,5,Negative
15770424,9,1,Neutral
15587451,4,2,Negative
15602010,5,3,Negative
15600583,9,3,Negative
15654673,10,5,Neutral
15717164,6,1,Positive
15765014,0,5,Positive
15682639,7,5,Negative
15729279,0,5,Negative
15759805,6,3,Negative
15767864,3,4,Negative
15769948,10,5,Negative
15686345,0,0,Negative
15688071,6,3,Negative
15681174,4,4,Neutral
15667521,4,4,Negative
15750243,3,3,Positive
15695475,0,3,Neutral
15689176,9,2,Negative
15652955,1,1,Neutral
15668958,7,0,Negative
15631054,5,2,Positive
15581479,7,4,Negative
15577478,9,0,Positive
15780870,7,2,Neutral
15692317,9,2,Neutral
15593969,2,0,Positive
15570417,4,4,Negative
15779059,5,0,Neutral
15785980,3,3,Positive
15644200,7,2,Neutral
15793949,1,2,Neutral
15645103,6,5,Negative
15705860,0,3,Positive
15623828,9,2,Negative
15715003,10,0,Positive
15623471,2,4,Positive
15798348,8,1,Neutral
15743016,9,2,Positive
15769499,10,4,Positive
15798521,1,2,Neutral
15706534,6,3,Negative
15706186,5,1,Negative
15812197,10,5,Neutral
15650933,8,0,Negative
15692991,1,0,Positive
15631189,6,2,Neutral
15762198,0,3,Neutral
15699598,5,5,Positive
15692744,10,4,Positive
15688963,6,1,Negative
15599131,1,3,Positive
15680303,5,1,Positive
15628674,6,3,Positive
15648075,4,0,Negative
15586970,4,5,Neutral
15625698,4,4,Negative
15790497,6,3,Negative
15682618,9,3,Negative
15762937,5,4,Positive
15750929,6,2,Negative
15729832,3,2,Negative
15633650,1,3,Positive
15748856,0,5,Neutral
15589195,9,3,Positive
15699911,9,1,Neutral
15663438,6,0,Neutral
15692583,4,4,Negative
15591257,5,1,Positive
15646513,9,5,Negative
15708063,4,0,Negative
15696098,1,3,Neutral
15645517,9,5,Negative
15649744,6,4,Positive
15604304,9,1,Positive
15784092,10,0,Neutral
15585198,1,1,Neutral
15624347,4,5,Neutral
15621687,7,5,Negative
15689081,3,2,Negative
15813168,3,5,Positive
15604295,0,5,Negative
15724127,7,4,Positive
15673055,3,4,Positive
15768201,4,4,Neutral
15782219,5,2,Positive
15746410,0,3,Positive
15780144,8,2,Neutral
15590476,10,2,Positive
15624293,1,5,Negative
15618182,5,3,Negative
15660316,7,5,Positive
15678886,1,5,Positive
15616330,1,5,Negative
15592229,5,3,Positive
15798424,9,1,Neutral
15714750,2,0,Neutral
15648800,1,5,Negative
15626147,10,0,Positive
15626608,5,2,Negative
15723250,6,1,Negative
15592583,0,3,Positive
15759381,10,2,Positive
15585241,8,1,Positive
15589358,8,5,Neutral
15672704,5,3,Negative
15789955,2,1,Neutral
15596800,1,3,Neutral
15627305,10,5,Neutral
15645316,6,3,Neutral
15593973,6,4,Positive
15647301,7,0,Negative
15750258,9,3,Positive
