CustomerID,MobileAppUsage,WebPortalUsage,AvgSessionDuration,DeviceType
,,3,27,Desktop
15730059.0,,18,28,Mobile
15673367.0,,18,28,Mobile
15568915.0,,5,28,Mobile
15807768.0,,5,28,Mobile
15723481.0,,5,28,Mobile
15661036.0,,14,29,Desktop
15696098.0,,14,29,Desktop
15659149.0,,14,29,Desktop
15596021.0,,3,30,Mobile
15813422.0,,3,30,Mobile
15767894.0,,16,30,Desktop
15640034.0,,1,30,Desktop
15569945.0,,16,30,Desktop
15738835.0,,3,30,Mobile
15633840.0,,3,30,Mobile
15778604.0,,16,30,Desktop
15669783.0,,1,30,Desktop
,,3,30,Mobile
,,3,30,Mobile
15783501.0,,7,31,Mobile
15594594.0,,17,31,Desktop
15750497.0,,15,31,Tablet
15640953.0,,7,31,Mobile
15627262.0,,8,31,Mobile
15578809.0,,8,31,Mobile
15813504.0,,15,31,Tablet
15740345.0,,7,31,Mobile
15773277.0,,17,31,Desktop
15725665.0,,17,31,Desktop
15730759.0,,21,31,Tablet
15730590.0,,8,31,Mobile
15740264.0,,8,31,Mobile
15705379.0,,7,31,Mobile
15689322.0,,15,31,Tablet
15671358.0,,15,31,Tablet
15684173.0,,22,32,Mobile
15689980.0,,7,32,Tablet
15723169.0,,7,32,Tablet
,,22,32,Mobile
15796074.0,,22,32,Mobile
15579915.0,,11,32,Mobile
15750099.0,,11,32,Mobile
15582591.0,,22,32,Mobile
15752912.0,,14,32,Tablet
15662488.0,,14,32,Tablet
15746258.0,,11,32,Mobile
15748691.0,,22,32,Mobile
15784918.0,,11,32,Mobile
15770516.0,,22,32,Mobile
,,22,32,Mobile
15609286.0,,18,33,Desktop
15687162.0,,3,33,Mobile
15663939.0,,10,33,Mobile
15753861.0,,18,33,Desktop
15586133.0,,19,33,Mobile
15640917.0,,18,33,Desktop
15794895.0,,19,33,Mobile
15757897.0,,19,33,Mobile
15668943.0,,3,33,Mobile
15655464.0,,3,33,Mobile
15570002.0,,10,33,Mobile
15686963.0,,14,34,Tablet
15756125.0,,14,34,Tablet
15684925.0,,14,34,Tablet
15810385.0,,14,34,Tablet
15701074.0,,18,34,Desktop
15762351.0,,14,34,Tablet
15735636.0,,3,34,Mobile
15722701.0,,3,34,Mobile
15797190.0,,14,34,Tablet
15677135.0,,23,35,Desktop
15588986.0,,19,35,Mobile
15771417.0,,22,35,Desktop
15724150.0,,22,35,Desktop
15799652.0,,16,35,Desktop
15715047.0,,16,35,Desktop
15784000.0,,19,35,Mobile
,,19,35,Desktop
,,29,35,Mobile
15762716.0,,29,35,Mobile
15720644.0,,1,35,Mobile
15571843.0,,1,35,Mobile
15586848.0,,16,35,Desktop
15785519.0,,25,36,Tablet
15650933.0,,9,36,Desktop
15626147.0,,7,36,Mobile
15722965.0,,25,36,Tablet
15669490.0,,25,36,Tablet
15713890.0,,7,36,Mobile
15723217.0,,25,36,Tablet
15640635.0,,8,37,Mobile
15802381.0,,22,37,Mobile
15601848.0,,8,37,Mobile
15654238.0,,1,37,Desktop
15668669.0,,3,37,Desktop
15730339.0,,1,37,Desktop
15600911.0,,13,37,Mobile
15781777.0,,13,37,Mobile
15703778.0,,1,37,Desktop
,,1,37,Desktop
15674156.0,,1,37,Desktop
15566378.0,,3,37,Desktop
15624374.0,,3,37,Desktop
15719294.0,,22,37,Mobile
15739054.0,,22,38,Desktop
15724466.0,,28,38,Mobile
15739357.0,,27,38,Mobile
15795298.0,,4,38,Desktop
15573926.0,,28,38,Mobile
15668521.0,,22,38,Desktop
15751774.0,,28,38,Mobile
15622518.0,,28,38,Mobile
,,27,38,Mobile
15655875.0,,28,38,Mobile
15718465.0,,22,38,Desktop
15615296.0,,4,38,Desktop
15785326.0,,22,38,Desktop
15757759.0,,4,38,Desktop
,,4,38,Desktop
,,27,38,Mobile
15795458.0,,27,38,Mobile
15595036.0,,27,38,Mobile
,,27,38,Mobile
,,4,38,Desktop
,,27,38,Mobile
15634896.0,,21,39,Mobile
15759021.0,,14,39,Tablet
15602841.0,,14,39,Tablet
15714391.0,,14,39,Tablet
15765287.0,,21,39,Mobile
15717231.0,,21,39,Mobile
15721507.0,,14,39,Tablet
15770711.0,,21,39,Mobile
15580953.0,,21,39,Mobile
15613141.0,,5,40,Mobile
15659366.0,,4,41,Mobile
15757140.0,,27,41,Mobile
15693817.0,,4,41,Mobile
15772329.0,,6,41,Desktop
15779496.0,,27,41,Mobile
15733247.0,,11,42,Desktop
15662067.0,,11,42,Desktop
15689633.0,,3,42,Tablet
,,10,42,Tablet
15571244.0,,10,42,Tablet
15670584.0,,11,42,Desktop
15795124.0,,10,42,Tablet
,,10,42,Tablet
15644878.0,,20,42,Tablet
15579074.0,,3,42,Tablet
15775703.0,,10,42,Tablet
15705383.0,,20,42,Tablet
15593365.0,,6,43,Desktop
15614220.0,,4,43,Mobile
15809006.0,,2,43,Mobile
15713370.0,,17,43,Desktop
15743818.0,,2,43,Mobile
15741865.0,,17,43,Desktop
15662751.0,,17,43,Desktop
15698872.0,,6,43,Desktop
15709861.0,,6,43,Desktop
15688059.0,,2,43,Mobile
15574743.0,,2,43,Mobile
15797960.0,,29,44,Mobile
15754084.0,,19,44,Desktop
15689176.0,,23,44,Tablet
15565806.0,,19,44,Desktop
15570051.0,,23,44,Tablet
15693906.0,,19,44,Desktop
15602851.0,,6,44,Tablet
15702462.0,,6,44,Tablet
,,23,44,Mobile
15658813.0,,2,44,Tablet
15763194.0,,7,44,Tablet
15708904.0,,20,44,Tablet
15599329.0,,6,44,Tablet
15714920.0,,19,44,Desktop
15737025.0,,2,44,Tablet
15751926.0,,23,44,Tablet
15621021.0,,6,44,Tablet
15581229.0,,18,45,Tablet
15571002.0,,4,45,Desktop
15624729.0,,6,45,Desktop
15791302.0,,24,45,Mobile
15612030.0,,18,45,Tablet
15691863.0,,18,45,Tablet
15815530.0,,4,45,Desktop
15782096.0,,12,45,Mobile
15597610.0,,20,45,Mobile
15696287.0,,10,45,Desktop
15748995.0,,20,45,Mobile
15743709.0,,20,45,Mobile
15704651.0,,24,45,Mobile
15687431.0,,6,45,Desktop
15661670.0,,3,46,Tablet
15650889.0,,6,46,Tablet
15617705.0,,18,46,Tablet
15573893.0,,20,46,Mobile
15740104.0,,3,46,Tablet
15668472.0,,20,46,Mobile
15693468.0,,3,46,Tablet
15589643.0,,8,46,Tablet
15600103.0,,6,46,Tablet
15629739.0,,3,46,Mobile
15749905.0,,8,46,Tablet
15685314.0,,3,46,Mobile
15681697.0,,3,46,Mobile
15740557.0,,3,46,Tablet
15690772.0,,3,46,Mobile
,,8,46,Tablet
15588566.0,,6,46,Tablet
15814772.0,,6,46,Tablet
15771668.0,,18,46,Tablet
15769974.0,,16,47,Tablet
15745324.0,,24,47,Desktop
15810457.0,,24,47,Desktop
15647266.0,,16,47,Tablet
15727311.0,,24,47,Desktop
15672091.0,,15,47,Desktop
15687884.0,,16,47,Tablet
15624186.0,,21,47,Mobile
15771742.0,,20,47,Desktop
15629787.0,,17,47,Desktop
15801169.0,,17,47,Desktop
15755225.0,,17,47,Desktop
15596647.0,,24,47,Desktop
15800688.0,,16,47,Tablet
15590637.0,,21,47,Mobile
15580872.0,,17,47,Desktop
15580914.0,,15,47,Desktop
15780989.0,,16,47,Tablet
15643635.0,,24,47,Desktop
15774847.0,,20,47,Desktop
15675518.0,,16,47,Tablet
15596624.0,,21,47,Mobile
15674000.0,,16,47,Tablet
15675522.0,,0,48,Mobile
15793854.0,,0,48,Mobile
15659486.0,,6,48,Desktop
15737506.0,,6,48,Desktop
15737977.0,,6,48,Desktop
15565706.0,,0,48,Mobile
15759751.0,,25,48,Mobile
15585599.0,,6,48,Desktop
15638257.0,,0,48,Mobile
15710087.0,,7,48,Desktop
,,0,48,Mobile
15766137.0,,7,48,Desktop
,,0,48,Mobile
15702298.0,,24,49,Desktop
15768777.0,,4,49,Desktop
15588928.0,,1,50,Mobile
15579334.0,,21,51,Desktop
15709846.0,,5,51,Mobile
15585451.0,,21,51,Desktop
15674343.0,,21,51,Desktop
15641366.0,,5,51,Mobile
15676519.0,,6,52,Desktop
15687477.0,,13,52,Mobile
15628767.0,,22,52,Desktop
15703979.0,,15,52,Desktop
15791114.0,,13,52,Mobile
15801701.0,,6,52,Desktop
15626044.0,,22,52,Desktop
15586699.0,,22,52,Desktop
15649033.0,,13,52,Mobile
15807239.0,,13,52,Mobile
15680772.0,,25,53,Mobile
15589221.0,,12,53,Tablet
15616931.0,,14,53,Mobile
15706163.0,,14,53,Mobile
15670914.0,,25,53,Mobile
15667458.0,,14,53,Mobile
15670943.0,,24,53,Desktop
15601873.0,,12,53,Tablet
15605666.0,,12,53,Tablet
15792986.0,,12,53,Tablet
15795878.0,,25,53,Mobile
15594928.0,,4,53,Mobile
15645904.0,,25,53,Mobile
15809837.0,,25,53,Mobile
15735837.0,,25,53,Mobile
15646374.0,,25,53,Mobile
15649359.0,,12,53,Tablet
15586029.0,,24,53,Desktop
15705448.0,,4,53,Mobile
15747927.0,,12,53,Tablet
15612187.0,,28,54,Mobile
15613880.0,,23,54,Desktop
15719309.0,,17,54,Mobile
15656912.0,,23,54,Tablet
15612769.0,,28,54,Mobile
15734005.0,,28,54,Mobile
15643359.0,,28,54,Mobile
15767804.0,,17,54,Mobile
15789201.0,,12,54,Desktop
15770995.0,,12,54,Desktop
15593778.0,,17,54,Mobile
15694366.0,,29,55,Mobile
,,13,55,Tablet
15771211.0,,29,55,Mobile
15793196.0,,13,55,Tablet
15718588.0,,13,55,Tablet
15739476.0,,29,55,Mobile
15720050.0,,9,55,Tablet
15654463.0,,3,57,Mobile
15769586.0,,0,57,Tablet
,,0,57,Tablet
15704910.0,,0,57,Tablet
15654000.0,,12,57,Tablet
15583850.0,,0,57,Tablet
15800295.0,,3,57,Mobile
15785339.0,,0,57,Tablet
15654625.0,,3,57,Mobile
15658233.0,,3,57,Mobile
,,0,57,Tablet
15677538.0,,18,58,Mobile
15798906.0,,26,58,Tablet
15792722.0,,23,58,Tablet
15614818.0,,18,58,Mobile
15781034.0,,26,58,Mobile
15616380.0,,18,58,Mobile
15571689.0,,26,58,Mobile
15572735.0,,26,58,Mobile
15773804.0,,18,58,Mobile
15815443.0,,18,58,Mobile
15626898.0,,23,58,Tablet
15614137.0,,23,58,Mobile
15604138.0,,26,58,Mobile
15686099.0,,26,58,Tablet
15691625.0,,25,59,Desktop
,,26,59,Tablet
15806027.0,,26,59,Tablet
15724834.0,,25,59,Desktop
15790267.0,,27,59,Mobile
15668142.0,,26,59,Tablet
15573171.0,,25,59,Desktop
15577107.0,,27,59,Mobile
15810942.0,,25,59,Desktop
15571529.0,,26,59,Tablet
,,26,59,Tablet
15758073.0,,20,60,Desktop
15754113.0,,20,60,Desktop
15645029.0,,20,60,Desktop
15809999.0,,20,60,Desktop
15598838.0,,0,60,Mobile
15723989.0,,29,60,Tablet
15638730.0,,0,60,Mobile
15611599.0,,20,60,Desktop
15729599.0,0.0,14,29,Desktop
15718369.0,0.0,14,29,Desktop
15686302.0,0.0,14,29,Desktop
15694272.0,0.0,14,29,Desktop
,0.0,14,29,Desktop
15671139.0,0.0,14,29,Desktop
15615029.0,0.0,14,29,Desktop
15662758.0,0.0,14,29,Desktop
15782574.0,0.0,14,29,Desktop
15705885.0,0.0,14,29,Desktop
15633043.0,0.0,14,29,Desktop
15723320.0,0.0,14,29,Desktop
15747174.0,0.0,14,29,Desktop
15715769.0,0.0,14,29,Desktop
15693347.0,0.0,14,29,Desktop
15810944.0,0.0,14,29,Desktop
,0.0,14,29,Desktop
15667417.0,0.0,14,29,Desktop
,0.0,14,29,Desktop
15652626.0,0.0,14,29,Desktop
15595047.0,0.0,14,29,Desktop
15718280.0,0.0,14,29,Desktop
15684461.0,0.0,14,29,Desktop
15716728.0,0.0,14,29,Desktop
15746553.0,0.0,14,29,Desktop
15676937.0,0.0,14,29,Desktop
15657317.0,0.0,14,29,Desktop
15570087.0,0.0,14,29,Desktop
15654489.0,0.0,14,29,Desktop
15746461.0,0.0,14,29,Desktop
15765457.0,0.0,14,29,Desktop
15710408.0,0.0,14,29,Desktop
15587240.0,0.0,14,29,Desktop
15642515.0,0.0,14,29,Desktop
15812647.0,0.0,14,29,Desktop
15737133.0,0.0,14,29,Desktop
15778089.0,0.0,14,29,Desktop
15811947.0,0.0,14,29,Desktop
,0.0,14,29,Desktop
15714493.0,0.0,14,29,Desktop
15615797.0,0.0,14,29,Desktop
15769516.0,0.0,14,29,Desktop
15731412.0,0.0,14,29,Desktop
15651389.0,0.0,14,29,Desktop
15687527.0,0.0,14,29,Desktop
15788215.0,0.0,14,29,Desktop
15670552.0,0.0,14,29,Desktop
15598485.0,0.0,14,29,Desktop
15582519.0,0.0,14,29,Desktop
15749103.0,0.0,14,29,Desktop
15723400.0,0.0,14,29,Desktop
15644994.0,0.0,14,29,Desktop
,0.0,14,29,Desktop
,0.0,14,29,Desktop
,0.0,14,29,Desktop
15595766.0,0.0,22,37,Mobile
,0.0,22,37,Mobile
15774155.0,0.0,22,37,Mobile
15814930.0,0.0,22,37,Mobile
15794874.0,0.0,22,37,Mobile
15718779.0,0.0,22,37,Mobile
15607133.0,0.0,22,37,Mobile
15658057.0,0.0,22,37,Mobile
15752488.0,0.0,22,37,Mobile
15666548.0,0.0,22,37,Mobile
15726589.0,0.0,22,37,Mobile
15594577.0,0.0,22,37,Mobile
15750447.0,0.0,22,37,Mobile
15640866.0,0.0,22,37,Mobile
15770554.0,0.0,22,37,Mobile
15794841.0,0.0,22,37,Mobile
15659736.0,0.0,22,37,Mobile
15750769.0,0.0,22,37,Mobile
15572657.0,0.0,22,37,Mobile
15580701.0,0.0,22,37,Mobile
15699446.0,0.0,22,37,Mobile
15662662.0,0.0,22,37,Mobile
15672966.0,0.0,22,37,Mobile
15611287.0,0.0,22,37,Mobile
15653404.0,0.0,22,37,Mobile
15583067.0,0.0,22,37,Mobile
15806389.0,0.0,22,37,Mobile
15774164.0,0.0,22,37,Mobile
15576990.0,0.0,22,37,Mobile
15737275.0,0.0,22,37,Mobile
15797197.0,0.0,22,37,Mobile
15676117.0,0.0,22,37,Mobile
15669946.0,0.0,22,37,Mobile
,0.0,22,37,Mobile
15615430.0,0.0,22,37,Mobile
,0.0,22,37,Mobile
,0.0,22,37,Mobile
15626144.0,0.0,5,51,Mobile
15607098.0,0.0,5,51,Mobile
,0.0,5,51,Mobile
15801559.0,0.0,5,51,Mobile
15756804.0,0.0,5,51,Mobile
15783659.0,0.0,5,51,Mobile
,0.0,5,51,Mobile
15769948.0,0.0,5,51,Mobile
15590476.0,0.0,5,51,Mobile
15778135.0,0.0,5,51,Mobile
,0.0,5,51,Mobile
15682435.0,0.0,5,51,Mobile
15779064.0,0.0,5,51,Mobile
,0.0,5,51,Mobile
15718153.0,0.0,5,51,Mobile
15617136.0,0.0,5,51,Mobile
15612615.0,0.0,5,51,Mobile
15576723.0,0.0,5,51,Mobile
15812628.0,0.0,5,51,Mobile
15753332.0,0.0,5,51,Mobile
15641416.0,0.0,5,51,Mobile
15679760.0,0.0,5,51,Mobile
15697424.0,0.0,5,51,Mobile
15622478.0,0.0,5,51,Mobile
15638988.0,0.0,5,51,Mobile
15723263.0,0.0,5,51,Mobile
15569572.0,0.0,5,51,Mobile
15728224.0,0.0,5,51,Mobile
15605036.0,0.0,5,51,Mobile
15812262.0,0.0,5,51,Mobile
15699195.0,0.0,5,51,Mobile
15580719.0,0.0,5,51,Mobile
15596870.0,0.0,5,51,Mobile
15699467.0,0.0,5,51,Mobile
15764432.0,0.0,5,51,Mobile
15582951.0,0.0,5,51,Mobile
15661723.0,0.0,5,51,Mobile
15770291.0,0.0,5,51,Mobile
15579714.0,0.0,5,51,Mobile
15673599.0,0.0,5,51,Mobile
15613180.0,0.0,5,51,Mobile
15633181.0,0.0,5,51,Mobile
15606861.0,0.0,5,51,Mobile
15680685.0,0.0,5,51,Mobile
15682686.0,0.0,5,51,Mobile
15682540.0,0.0,5,51,Mobile
15585928.0,0.0,5,51,Mobile
,0.0,5,51,Mobile
15673084.0,0.0,5,51,Mobile
15749365.0,0.0,5,51,Mobile
15684669.0,0.0,5,51,Mobile
15803801.0,0.0,5,51,Mobile
15731148.0,0.0,5,51,Mobile
15585066.0,0.0,5,51,Mobile
15627971.0,0.0,5,51,Mobile
15799468.0,0.0,5,51,Mobile
15777315.0,0.0,5,51,Mobile
15611315.0,0.0,5,51,Mobile
15620750.0,0.0,5,51,Mobile
15608381.0,0.0,5,51,Mobile
,0.0,5,51,Mobile
15643903.0,0.0,5,51,Mobile
,0.0,5,51,Mobile
,0.0,5,51,Mobile
,0.0,5,51,Mobile
,0.0,5,51,Mobile
,0.0,5,51,Mobile
15810432.0,1.0,21,31,Tablet
15805449.0,1.0,21,31,Tablet
15704770.0,1.0,21,31,Tablet
15762198.0,1.0,21,31,Tablet
15630419.0,1.0,21,31,Tablet
15726088.0,1.0,21,31,Tablet
15592994.0,1.0,21,31,Tablet
15739858.0,1.0,21,31,Tablet
15638463.0,1.0,21,31,Tablet
15813022.0,1.0,21,31,Tablet
15586976.0,1.0,21,31,Tablet
15643752.0,1.0,21,31,Tablet
15677435.0,1.0,21,31,Tablet
15713379.0,1.0,21,31,Tablet
15814816.0,1.0,21,31,Tablet
15737521.0,1.0,21,31,Tablet
15662578.0,1.0,21,31,Tablet
15805151.0,1.0,21,31,Tablet
15575691.0,1.0,21,31,Tablet
15599452.0,1.0,21,31,Tablet
15566660.0,1.0,21,31,Tablet
15606273.0,1.0,21,31,Tablet
15677146.0,1.0,21,31,Tablet
15773283.0,1.0,21,31,Tablet
15626679.0,1.0,21,31,Tablet
15814430.0,1.0,21,31,Tablet
15600392.0,1.0,21,31,Tablet
15758039.0,1.0,21,31,Tablet
15645200.0,1.0,21,31,Tablet
15635197.0,1.0,21,31,Tablet
15593128.0,1.0,21,31,Tablet
15662641.0,1.0,21,31,Tablet
15699340.0,1.0,21,31,Tablet
,1.0,21,31,Tablet
15750476.0,1.0,21,31,Tablet
15636454.0,1.0,21,31,Tablet
15803032.0,1.0,21,31,Tablet
15635125.0,1.0,21,31,Tablet
,1.0,21,31,Tablet
15801414.0,1.0,21,31,Tablet
15598940.0,1.0,21,31,Tablet
15653110.0,1.0,21,31,Tablet
15605804.0,1.0,21,31,Tablet
15738224.0,1.0,21,31,Tablet
,1.0,21,31,Tablet
15592531.0,1.0,15,47,Desktop
,1.0,15,47,Desktop
15704769.0,1.0,15,47,Desktop
15736008.0,1.0,15,47,Desktop
15715941.0,1.0,15,47,Desktop
15585241.0,1.0,15,47,Desktop
15689514.0,1.0,15,47,Desktop
15738219.0,1.0,15,47,Desktop
15597909.0,1.0,15,47,Desktop
,1.0,15,47,Desktop
15700487.0,1.0,15,47,Desktop
15694288.0,1.0,15,47,Desktop
15584320.0,1.0,15,47,Desktop
,1.0,15,47,Desktop
15611800.0,1.0,15,47,Desktop
15782630.0,1.0,15,47,Desktop
15652218.0,1.0,15,47,Desktop
15792064.0,1.0,15,47,Desktop
15635097.0,1.0,15,47,Desktop
15640922.0,1.0,15,47,Desktop
15572145.0,1.0,15,47,Desktop
15727408.0,1.0,15,47,Desktop
15787051.0,1.0,15,47,Desktop
15736302.0,1.0,15,47,Desktop
15773709.0,1.0,15,47,Desktop
15615322.0,1.0,15,47,Desktop
15667289.0,1.0,15,47,Desktop
15625675.0,1.0,15,47,Desktop
15566253.0,1.0,15,47,Desktop
15726774.0,1.0,15,47,Desktop
15608109.0,1.0,15,47,Desktop
15617301.0,1.0,15,47,Desktop
15700826.0,1.0,15,47,Desktop
15655252.0,1.0,15,47,Desktop
15583863.0,1.0,15,47,Desktop
15652069.0,1.0,15,47,Desktop
15770039.0,1.0,15,47,Desktop
15803378.0,1.0,15,47,Desktop
15672432.0,1.0,15,47,Desktop
15671293.0,1.0,15,47,Desktop
15618437.0,1.0,15,47,Desktop
15568519.0,1.0,15,47,Desktop
15661162.0,1.0,15,47,Desktop
15703354.0,1.0,15,47,Desktop
15587676.0,1.0,15,47,Desktop
15621093.0,1.0,15,47,Desktop
15700424.0,1.0,15,47,Desktop
15592925.0,1.0,15,47,Desktop
15657349.0,1.0,15,47,Desktop
15601116.0,1.0,15,47,Desktop
15691543.0,1.0,15,47,Desktop
15572767.0,1.0,15,47,Desktop
15741197.0,1.0,15,47,Desktop
15750549.0,1.0,15,47,Desktop
15779423.0,1.0,15,47,Desktop
15765375.0,1.0,15,47,Desktop
15732202.0,1.0,15,47,Desktop
,1.0,15,47,Desktop
,1.0,15,47,Desktop
15627360.0,1.0,23,54,Tablet
15567446.0,1.0,23,54,Tablet
15790299.0,1.0,23,54,Tablet
15806926.0,1.0,23,54,Tablet
,1.0,23,54,Tablet
15750258.0,1.0,23,54,Tablet
15683471.0,1.0,23,54,Tablet
15737605.0,1.0,23,54,Tablet
15756875.0,1.0,23,54,Tablet
15639322.0,1.0,23,54,Tablet
15714397.0,1.0,23,54,Tablet
15711825.0,1.0,23,54,Tablet
15672610.0,1.0,23,54,Tablet
15595324.0,1.0,23,54,Tablet
15791174.0,1.0,23,54,Tablet
15646091.0,1.0,23,54,Tablet
15588461.0,1.0,23,54,Tablet
15630363.0,1.0,23,54,Tablet
15811970.0,1.0,23,54,Tablet
15630709.0,1.0,23,54,Tablet
15731281.0,1.0,23,54,Tablet
15675749.0,1.0,23,54,Tablet
15654074.0,1.0,23,54,Tablet
15603880.0,1.0,23,54,Tablet
15684592.0,1.0,23,54,Tablet
15687607.0,1.0,23,54,Tablet
15732299.0,1.0,23,54,Tablet
15759034.0,1.0,23,54,Tablet
15653448.0,1.0,23,54,Tablet
15664506.0,1.0,23,54,Tablet
15815271.0,1.0,23,54,Tablet
15638989.0,1.0,23,54,Tablet
15680901.0,1.0,23,54,Tablet
15622083.0,1.0,23,54,Tablet
15703177.0,1.0,23,54,Tablet
15787710.0,1.0,23,54,Tablet
15732113.0,1.0,23,54,Tablet
15659807.0,1.0,23,54,Tablet
15619116.0,1.0,23,54,Tablet
15810995.0,1.0,23,54,Tablet
15810660.0,1.0,23,54,Tablet
15578156.0,1.0,23,54,Tablet
15692577.0,1.0,23,54,Tablet
15684645.0,1.0,23,54,Tablet
15813451.0,1.0,23,54,Tablet
15566543.0,1.0,23,54,Tablet
15769959.0,1.0,23,54,Tablet
15653849.0,2.0,8,31,Mobile
15685320.0,2.0,8,31,Mobile
15790782.0,2.0,8,31,Mobile
15602084.0,2.0,8,31,Mobile
15710456.0,2.0,8,31,Mobile
15595067.0,2.0,8,31,Mobile
15677173.0,2.0,8,31,Mobile
15622017.0,2.0,8,31,Mobile
15750264.0,2.0,8,31,Mobile
