CustomerID,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance
15631838.0,-9.0,5,No,529
15593014.0,-9.0,5,No,529
15660541.0,-9.0,5,No,529
,-9.0,5,No,529
15651823.0,-9.0,5,No,529
15602797.0,-9.0,5,No,529
15568328.0,-9.0,5,No,529
15677052.0,-9.0,5,No,529
15792607.0,-9.0,5,No,529
15610105.0,-9.0,5,No,529
15680001.0,-9.0,5,No,529
15718216.0,-9.0,5,No,529
15693162.0,-9.0,5,No,529
15782993.0,-9.0,5,No,529
15696141.0,-9.0,5,No,529
15811947.0,-9.0,5,No,529
15783865.0,-9.0,5,No,529
15720463.0,-9.0,5,No,529
15776725.0,-9.0,5,No,529
15655658.0,-9.0,5,No,529
15725776.0,-9.0,5,No,529
15649183.0,-9.0,5,No,529
15641860.0,-9.0,5,No,529
15750410.0,-9.0,5,No,529
15594436.0,-9.0,5,No,529
15578141.0,-9.0,5,No,529
15736146.0,-9.0,5,No,529
15626243.0,-9.0,5,No,529
15574830.0,-9.0,5,No,529
15761606.0,-9.0,5,No,529
15641319.0,-9.0,5,No,529
15622461.0,-9.0,5,No,529
15796617.0,-9.0,5,No,529
15648047.0,-9.0,5,No,529
15711572.0,-9.0,5,No,529
15732202.0,-9.0,5,No,529
,-9.0,5,No,529
15708710.0,22.0,8,Yes,601
,22.0,8,Yes,601
15714689.0,22.0,8,Yes,601
15670755.0,22.0,8,Yes,601
,22.0,8,Yes,601
15633650.0,22.0,8,Yes,601
15723250.0,22.0,8,Yes,601
15575581.0,22.0,8,Yes,601
15721487.0,22.0,8,Yes,601
15751531.0,22.0,8,Yes,601
15727944.0,22.0,8,Yes,601
15665695.0,22.0,8,Yes,601
15778190.0,22.0,8,Yes,601
15634262.0,22.0,8,Yes,601
15646764.0,22.0,8,Yes,601
15581282.0,22.0,8,Yes,601
15715745.0,22.0,8,Yes,601
15771855.0,22.0,8,Yes,601
15807961.0,22.0,8,Yes,601
15796910.0,22.0,8,Yes,601
15749557.0,22.0,8,Yes,601
15675252.0,22.0,8,Yes,601
15759067.0,22.0,8,Yes,601
15601263.0,22.0,8,Yes,601
15615896.0,22.0,8,Yes,601
15569670.0,22.0,8,Yes,601
15612524.0,22.0,8,Yes,601
15573278.0,22.0,8,Yes,601
15786680.0,22.0,8,Yes,601
15707441.0,22.0,8,Yes,601
15705458.0,22.0,8,Yes,601
15608804.0,22.0,8,Yes,601
15706394.0,22.0,8,Yes,601
15718281.0,22.0,8,Yes,601
15608209.0,22.0,8,Yes,601
15605534.0,22.0,8,Yes,601
15611729.0,22.0,8,Yes,601
15711750.0,22.0,8,Yes,601
15702601.0,22.0,8,Yes,601
15813911.0,22.0,8,Yes,601
15645371.0,22.0,8,Yes,601
15601787.0,22.0,8,Yes,601
15618950.0,22.0,8,Yes,601
15652948.0,22.0,8,Yes,601
15803654.0,22.0,8,Yes,601
15644103.0,22.0,8,Yes,601
,22.0,8,Yes,601
15790355.0,20.0,2,Yes,691
15684181.0,20.0,2,Yes,691
15680920.0,20.0,2,Yes,691
15697000.0,20.0,2,Yes,691
15676521.0,20.0,2,Yes,691
15789955.0,20.0,2,Yes,691
15742632.0,20.0,2,Yes,691
15746451.0,20.0,2,Yes,691
15644896.0,20.0,2,Yes,691
15682600.0,20.0,2,Yes,691
15595588.0,20.0,2,Yes,691
15785865.0,20.0,2,Yes,691
15780572.0,20.0,2,Yes,691
15692819.0,20.0,2,Yes,691
15577831.0,20.0,2,Yes,691
15727408.0,20.0,2,Yes,691
15743893.0,20.0,2,Yes,691
15779522.0,20.0,2,Yes,691
15791191.0,20.0,2,Yes,691
15773322.0,20.0,2,Yes,691
15641822.0,20.0,2,Yes,691
15726153.0,20.0,2,Yes,691
15651103.0,20.0,2,Yes,691
15720820.0,20.0,2,Yes,691
,20.0,2,Yes,691
15623220.0,20.0,2,Yes,691
15606855.0,20.0,2,Yes,691
15792679.0,20.0,2,Yes,691
15594305.0,20.0,2,Yes,691
15731166.0,20.0,2,Yes,691
15659100.0,20.0,2,Yes,691
15797246.0,20.0,2,Yes,691
15735330.0,20.0,2,Yes,691
15678497.0,20.0,2,Yes,691
15776051.0,20.0,2,Yes,691
15742879.0,20.0,2,Yes,691
15749807.0,20.0,2,Yes,691
15650751.0,20.0,2,Yes,691
15566735.0,20.0,2,Yes,691
15774328.0,20.0,2,Yes,691
15683339.0,20.0,2,Yes,691
15601116.0,20.0,2,Yes,691
15734711.0,20.0,2,Yes,691
15610419.0,20.0,2,Yes,691
15674991.0,72.0,10,No,692
15654673.0,72.0,10,No,692
15682618.0,72.0,10,No,692
15650098.0,72.0,10,No,692
15696900.0,72.0,10,No,692
15687752.0,72.0,10,No,692
15576714.0,72.0,10,No,692
15646037.0,72.0,10,No,692
15799350.0,72.0,10,No,692
15732740.0,72.0,10,No,692
15793813.0,72.0,10,No,692
15726358.0,72.0,10,No,692
15646227.0,72.0,10,No,692
15633378.0,72.0,10,No,692
15714355.0,72.0,10,No,692
15766166.0,72.0,10,No,692
15796612.0,72.0,10,No,692
15568006.0,72.0,10,No,692
15583353.0,72.0,10,No,692
15651664.0,72.0,10,No,692
15697948.0,72.0,10,No,692
15573284.0,72.0,10,No,692
15654183.0,72.0,10,No,692
15577402.0,72.0,10,No,692
15670866.0,72.0,10,No,692
15714260.0,72.0,10,No,692
15638269.0,72.0,10,No,692
15707918.0,72.0,10,No,692
15791172.0,72.0,10,No,692
15623102.0,72.0,10,No,692
15714380.0,72.0,10,No,692
15642996.0,72.0,10,No,692
15682686.0,72.0,10,No,692
15644400.0,72.0,10,No,692
15573077.0,72.0,10,No,692
15687852.0,72.0,10,No,692
15664849.0,72.0,10,No,692
15791513.0,72.0,10,No,692
,72.0,10,No,692
15587573.0,72.0,10,No,692
15624397.0,72.0,10,No,692
15810839.0,72.0,10,No,692
15679963.0,72.0,10,No,692
15692226.0,72.0,10,No,692
15584156.0,72.0,10,No,692
15583221.0,72.0,10,No,692
15784124.0,72.0,10,No,692
,72.0,10,No,692
15762218.0,1.0,10,Yes,767
15694860.0,1.0,10,Yes,767
15688251.0,1.0,10,Yes,767
15634141.0,1.0,10,Yes,767
15628034.0,1.0,10,Yes,767
15690182.0,1.0,10,Yes,767
15671590.0,1.0,10,Yes,767
15585282.0,1.0,10,Yes,767
15651063.0,1.0,10,Yes,767
15812198.0,1.0,10,Yes,767
15678284.0,1.0,10,Yes,767
15597951.0,1.0,10,Yes,767
15770420.0,1.0,10,Yes,767
15789109.0,1.0,10,Yes,767
15806901.0,1.0,10,Yes,767
15660147.0,1.0,10,Yes,767
15568953.0,1.0,10,Yes,767
15798470.0,1.0,10,Yes,767
15756333.0,1.0,10,Yes,767
15579616.0,1.0,10,Yes,767
15810711.0,1.0,10,Yes,767
15595557.0,1.0,10,Yes,767
15691150.0,1.0,10,Yes,767
15652658.0,1.0,10,Yes,767
15735106.0,1.0,10,Yes,767
,1.0,10,Yes,767
15646563.0,1.0,10,Yes,767
15649430.0,1.0,10,Yes,767
15583552.0,1.0,10,Yes,767
15566563.0,1.0,10,Yes,767
15727177.0,1.0,10,Yes,767
15725076.0,1.0,10,Yes,767
15807593.0,1.0,10,Yes,767
15741078.0,1.0,10,Yes,767
15699797.0,1.0,10,Yes,767
15608588.0,1.0,10,Yes,767
15693690.0,1.0,10,Yes,767
15764916.0,1.0,10,Yes,767
15704795.0,1.0,10,Yes,767
15682355.0,1.0,10,Yes,767
15627801.0,-58.0,10,No,1059
15653857.0,-58.0,10,No,1059
15576623.0,-58.0,10,No,1059
15806926.0,-58.0,10,No,1059
15569451.0,-58.0,10,No,1059
15703019.0,-58.0,10,No,1059
15675320.0,-58.0,10,No,1059
15756056.0,-58.0,10,No,1059
15611905.0,-58.0,10,No,1059
15765806.0,-58.0,10,No,1059
15600575.0,-58.0,10,No,1059
15733303.0,-58.0,10,No,1059
15766746.0,-58.0,10,No,1059
15761670.0,-58.0,10,No,1059
15609458.0,-58.0,10,No,1059
15804709.0,-58.0,10,No,1059
15666181.0,-58.0,10,No,1059
15746553.0,-58.0,10,No,1059
15663625.0,-58.0,10,No,1059
15646784.0,-58.0,10,No,1059
15775067.0,-58.0,10,No,1059
15750014.0,-58.0,10,No,1059
15607884.0,-58.0,10,No,1059
15735400.0,-58.0,10,No,1059
15750811.0,-58.0,10,No,1059
15782181.0,-58.0,10,No,1059
15598161.0,-58.0,10,No,1059
15567013.0,-58.0,10,No,1059
15690731.0,-58.0,10,No,1059
15729083.0,-58.0,10,No,1059
15711921.0,-58.0,10,No,1059
,-58.0,10,No,1059
15625761.0,-58.0,10,No,1059
15723671.0,-58.0,10,No,1059
15787884.0,-58.0,10,No,1059
15708714.0,-58.0,10,No,1059
15627190.0,-58.0,10,No,1059
,-58.0,10,No,1059
15677062.0,-58.0,10,No,1059
15720155.0,-58.0,10,No,1059
15723400.0,-58.0,10,No,1059
15762588.0,-58.0,10,No,1059
15687001.0,-58.0,10,No,1059
15710687.0,-58.0,10,No,1059
15700813.0,-58.0,10,No,1059
15766066.0,-58.0,10,No,1059
15776211.0,-58.0,10,No,1059
15655903.0,-58.0,10,No,1059
15599660.0,-45.0,3,Yes,1104
15602084.0,-45.0,3,Yes,1104
,-45.0,3,Yes,1104
15701109.0,-45.0,3,Yes,1104
15690925.0,-45.0,3,Yes,1104
15649418.0,-45.0,3,Yes,1104
15737605.0,-45.0,3,Yes,1104
15661219.0,-45.0,3,Yes,1104
15755825.0,-45.0,3,Yes,1104
15684801.0,-45.0,3,Yes,1104
15594041.0,-45.0,3,Yes,1104
15785406.0,-45.0,3,Yes,1104
15665327.0,-45.0,3,Yes,1104
15815428.0,-45.0,3,Yes,1104
15656613.0,-45.0,3,Yes,1104
15625545.0,-45.0,3,Yes,1104
15618695.0,-45.0,3,Yes,1104
15659820.0,-45.0,3,Yes,1104
15770345.0,-45.0,3,Yes,1104
15649354.0,-45.0,3,Yes,1104
15606386.0,-45.0,3,Yes,1104
15667289.0,-45.0,3,Yes,1104
15608873.0,-45.0,3,Yes,1104
15645136.0,-45.0,3,Yes,1104
15777896.0,-45.0,3,Yes,1104
15656822.0,-45.0,3,Yes,1104
15572408.0,-45.0,3,Yes,1104
15614520.0,-45.0,3,Yes,1104
15686835.0,-45.0,3,Yes,1104
15654531.0,-45.0,3,Yes,1104
15795571.0,-45.0,3,Yes,1104
15673238.0,-45.0,3,Yes,1104
15716605.0,-45.0,3,Yes,1104
15572415.0,-45.0,3,Yes,1104
15728838.0,-45.0,3,Yes,1104
15708713.0,-45.0,3,Yes,1104
15669282.0,-45.0,3,Yes,1104
15675794.0,-45.0,3,Yes,1104
,-45.0,3,Yes,1104
15694995.0,-45.0,3,Yes,1104
,-45.0,3,Yes,1104
15681068.0,98.0,6,Yes,1129
15669987.0,98.0,6,Yes,1129
15692583.0,98.0,6,Yes,1129
15589660.0,98.0,6,Yes,1129
15699772.0,98.0,6,Yes,1129
15796343.0,98.0,6,Yes,1129
15800062.0,98.0,6,Yes,1129
15628203.0,98.0,6,Yes,1129
,98.0,6,Yes,1129
15800890.0,98.0,6,Yes,1129
15658195.0,98.0,6,Yes,1129
15629551.0,98.0,6,Yes,1129
15718289.0,98.0,6,Yes,1129
15667889.0,98.0,6,Yes,1129
15654562.0,98.0,6,Yes,1129
15614740.0,98.0,6,Yes,1129
15711287.0,98.0,6,Yes,1129
,98.0,6,Yes,1129
15628904.0,98.0,6,Yes,1129
15804201.0,98.0,6,Yes,1129
15775116.0,98.0,6,Yes,1129
,98.0,6,Yes,1129
15746065.0,98.0,6,Yes,1129
15792305.0,98.0,6,Yes,1129
15730418.0,98.0,6,Yes,1129
15800233.0,98.0,6,Yes,1129
15590078.0,98.0,6,Yes,1129
15803941.0,98.0,6,Yes,1129
15588450.0,98.0,6,Yes,1129
15786454.0,98.0,6,Yes,1129
15802274.0,98.0,6,Yes,1129
15694666.0,98.0,6,Yes,1129
15761733.0,98.0,6,Yes,1129
15741633.0,98.0,6,Yes,1129
15777452.0,98.0,6,Yes,1129
15588535.0,98.0,6,Yes,1129
15623314.0,98.0,6,Yes,1129
15636551.0,98.0,6,Yes,1129
15681671.0,98.0,6,Yes,1129
15758769.0,98.0,6,Yes,1129
15690670.0,98.0,6,Yes,1129
15727391.0,98.0,6,Yes,1129
15706458.0,98.0,6,Yes,1129
15762708.0,98.0,6,Yes,1129
,98.0,6,Yes,1129
15771086.0,29.0,1,No,1156
15710825.0,29.0,1,No,1156
15803689.0,29.0,1,No,1156
15645569.0,29.0,1,No,1156
15707473.0,29.0,1,No,1156
15681554.0,29.0,1,No,1156
15807008.0,29.0,1,No,1156
15575410.0,29.0,1,No,1156
15684865.0,29.0,1,No,1156
15598846.0,29.0,1,No,1156
15594862.0,29.0,1,No,1156
15607133.0,29.0,1,No,1156
15777904.0,29.0,1,No,1156
15744105.0,29.0,1,No,1156
15600734.0,29.0,1,No,1156
15689351.0,29.0,1,No,1156
15622117.0,29.0,1,No,1156
15663826.0,29.0,1,No,1156
15755798.0,29.0,1,No,1156
15654733.0,29.0,1,No,1156
15601659.0,29.0,1,No,1156
15663386.0,29.0,1,No,1156
15605375.0,29.0,1,No,1156
15659399.0,29.0,1,No,1156
15656683.0,29.0,1,No,1156
,29.0,1,No,1156
15588918.0,29.0,1,No,1156
15601387.0,29.0,1,No,1156
15758510.0,29.0,1,No,1156
15649024.0,29.0,1,No,1156
15613180.0,29.0,1,No,1156
15662571.0,29.0,1,No,1156
15617206.0,29.0,1,No,1156
15705343.0,29.0,1,No,1156
15568469.0,29.0,1,No,1156
15736420.0,29.0,1,No,1156
15615670.0,29.0,1,No,1156
15699294.0,29.0,1,No,1156
15672499.0,29.0,1,No,1156
,29.0,1,No,1156
15665129.0,29.0,1,No,1156
15770631.0,29.0,1,No,1156
15797081.0,29.0,1,No,1156
15614643.0,29.0,1,No,1156
15630195.0,29.0,1,No,1156
15790322.0,29.0,1,No,1156
15613048.0,29.0,1,No,1156
15798964.0,29.0,1,No,1156
,29.0,1,No,1156
15662085.0,85.0,8,Yes,1272
15642004.0,85.0,8,Yes,1272
15585388.0,85.0,8,Yes,1272
15685997.0,85.0,8,Yes,1272
15716155.0,85.0,8,Yes,1272
15797964.0,85.0,8,Yes,1272
15754068.0,85.0,8,Yes,1272
15745080.0,85.0,8,Yes,1272
15704763.0,85.0,8,Yes,1272
15630920.0,85.0,8,Yes,1272
15654495.0,85.0,8,Yes,1272
15764351.0,85.0,8,Yes,1272
15582066.0,85.0,8,Yes,1272
15622171.0,85.0,8,Yes,1272
15734312.0,85.0,8,Yes,1272
15790829.0,85.0,8,Yes,1272
15640409.0,85.0,8,Yes,1272
15809777.0,85.0,8,Yes,1272
15720509.0,85.0,8,Yes,1272
,85.0,8,Yes,1272
15790596.0,85.0,8,Yes,1272
15615140.0,85.0,8,Yes,1272
15696564.0,85.0,8,Yes,1272
15741032.0,85.0,8,Yes,1272
15631882.0,85.0,8,Yes,1272
15648933.0,85.0,8,Yes,1272
15628824.0,85.0,8,Yes,1272
15802220.0,85.0,8,Yes,1272
15658577.0,85.0,8,Yes,1272
15803337.0,85.0,8,Yes,1272
15604093.0,85.0,8,Yes,1272
15780056.0,85.0,8,Yes,1272
15657809.0,85.0,8,Yes,1272
15804853.0,85.0,8,Yes,1272
15788224.0,85.0,8,Yes,1272
15778142.0,85.0,8,Yes,1272
15679394.0,85.0,8,Yes,1272
15703177.0,85.0,8,Yes,1272
15657228.0,85.0,8,Yes,1272
15581700.0,85.0,8,Yes,1272
15620570.0,85.0,8,Yes,1272
15643378.0,85.0,8,Yes,1272
15747772.0,85.0,8,Yes,1272
15791342.0,85.0,8,Yes,1272
15811415.0,85.0,8,Yes,1272
15616270.0,85.0,8,Yes,1272
15752097.0,85.0,8,Yes,1272
15656937.0,85.0,8,Yes,1272
15695474.0,85.0,8,Yes,1272
15719276.0,85.0,8,Yes,1272
15712543.0,0.0,1,No,1938
15711889.0,0.0,1,No,1938
15759805.0,0.0,1,No,1938
15600992.0,0.0,1,No,1938
15746326.0,0.0,1,No,1938
15794560.0,0.0,1,No,1938
15667134.0,0.0,1,No,1938
15664754.0,0.0,1,No,1938
15716324.0,0.0,1,No,1938
15778155.0,0.0,1,No,1938
15754261.0,0.0,1,No,1938
15724863.0,0.0,1,No,1938
15793049.0,0.0,1,No,1938
15689598.0,0.0,1,No,1938
15697597.0,0.0,1,No,1938
15736254.0,0.0,1,No,1938
15813095.0,0.0,1,No,1938
15763414.0,0.0,1,No,1938
15752694.0,0.0,1,No,1938
15643671.0,0.0,1,No,1938
15633729.0,0.0,1,No,1938
,0.0,1,No,1938
15713043.0,0.0,1,No,1938
15761241.0,0.0,1,No,1938
15742126.0,0.0,1,No,1938
15663421.0,0.0,1,No,1938
15677243.0,0.0,1,No,1938
15748231.0,0.0,1,No,1938
15614923.0,0.0,1,No,1938
15569432.0,0.0,1,No,1938
15611669.0,0.0,1,No,1938
15711635.0,0.0,1,No,1938
,0.0,1,No,1938
15740356.0,0.0,1,No,1938
15765048.0,0.0,1,No,1938
15761717.0,0.0,1,No,1938
15787756.0,0.0,1,No,1938
15697801.0,0.0,1,No,1938
15577359.0,0.0,1,No,1938
15593501.0,0.0,1,No,1938
15617029.0,0.0,1,No,1938
15723153.0,0.0,1,No,1938
15583026.0,0.0,1,No,1938
15630704.0,0.0,1,No,1938
15693131.0,0.0,1,No,1938
15694628.0,0.0,1,No,1938
15662976.0,42.0,3,No,1983
15732778.0,42.0,3,No,1983
15780804.0,42.0,3,No,1983
15737051.0,42.0,3,No,1983
15640280.0,42.0,3,No,1983
15757811.0,42.0,3,No,1983
15786014.0,42.0,3,No,1983
15628674.0,42.0,3,No,1983
15732660.0,42.0,3,No,1983
15783398.0,42.0,3,No,1983
15647782.0,42.0,3,No,1983
15787459.0,42.0,3,No,1983
15685829.0,42.0,3,No,1983
15699284.0,42.0,3,No,1983
15794137.0,42.0,3,No,1983
15717935.0,42.0,3,No,1983
,42.0,3,No,1983
15702175.0,42.0,3,No,1983
15742404.0,42.0,3,No,1983
15656029.0,42.0,3,No,1983
15636330.0,42.0,3,No,1983
15783816.0,42.0,3,No,1983
,42.0,3,No,1983
15783083.0,42.0,3,No,1983
,42.0,3,No,1983
15652401.0,42.0,3,No,1983
15624975.0,42.0,3,No,1983
15657540.0,42.0,3,No,1983
15784180.0,42.0,3,No,1983
15694237.0,42.0,3,No,1983
15766734.0,42.0,3,No,1983
15774127.0,42.0,3,No,1983
15660571.0,42.0,3,No,1983
15663770.0,42.0,3,No,1983
15741180.0,42.0,3,No,1983
15682467.0,42.0,3,No,1983
15772383.0,42.0,3,No,1983
15715888.0,42.0,3,No,1983
15742511.0,42.0,3,No,1983
15636977.0,42.0,3,No,1983
15715078.0,42.0,3,No,1983
15699415.0,42.0,3,No,1983
15566139.0,42.0,3,No,1983
15668057.0,42.0,3,No,1983
15723013.0,42.0,3,No,1983
15796505.0,28.0,2,Yes,2063
,28.0,2,Yes,2063
15705521.0,28.0,2,Yes,2063
15626742.0,28.0,2,Yes,2063
15570601.0,28.0,2,Yes,2063
15622217.0,28.0,2,Yes,2063
15749019.0,28.0,2,Yes,2063
15592816.0,28.0,2,Yes,2063
15592570.0,28.0,2,Yes,2063
15769645.0,28.0,2,Yes,2063
15720929.0,28.0,2,Yes,2063
15731760.0,28.0,2,Yes,2063
15748597.0,28.0,2,Yes,2063
15805671.0,28.0,2,Yes,2063
15693200.0,28.0,2,Yes,2063
15601594.0,28.0,2,Yes,2063
15726178.0,28.0,2,Yes,2063
15643819.0,28.0,2,Yes,2063
15649078.0,28.0,2,Yes,2063
15658432.0,28.0,2,Yes,2063
15717984.0,28.0,2,Yes,2063
15640686.0,28.0,2,Yes,2063
15591512.0,28.0,2,Yes,2063
15763683.0,28.0,2,Yes,2063
15632576.0,28.0,2,Yes,2063
15614054.0,28.0,2,Yes,2063
15566891.0,28.0,2,Yes,2063
,28.0,2,Yes,2063
15806796.0,28.0,2,Yes,2063
15732113.0,28.0,2,Yes,2063
15669994.0,28.0,2,Yes,2063
15701319.0,28.0,2,Yes,2063
15801414.0,28.0,2,Yes,2063
15778489.0,28.0,2,Yes,2063
15749093.0,28.0,2,Yes,2063
15748616.0,28.0,2,Yes,2063
15620988.0,28.0,2,Yes,2063
15672574.0,28.0,2,Yes,2063
15590213.0,28.0,2,Yes,2063
15721377.0,28.0,2,Yes,2063
15669169.0,-60.0,2,No,2691
15790678.0,-60.0,2,No,2691
15745295.0,-60.0,2,No,2691
15798398.0,-60.0,2,No,2691
15777211.0,-60.0,2,No,2691
15688071.0,-60.0,2,No,2691
15780870.0,-60.0,2,No,2691
15573769.0,-60.0,2,No,2691
15702789.0,-60.0,2,No,2691
15704483.0,-60.0,2,No,2691
15701946.0,-60.0,2,No,2691
,-60.0,2,No,2691
15794479.0,-60.0,2,No,2691
15787907.0,-60.0,2,No,2691
15631310.0,-60.0,2,No,2691
,-60.0,2,No,2691
15643658.0,-60.0,2,No,2691
15680736.0,-60.0,2,No,2691
15701555.0,-60.0,2,No,2691
15701291.0,-60.0,2,No,2691
15783029.0,-60.0,2,No,2691
15619407.0,-60.0,2,No,2691
15640922.0,-60.0,2,No,2691
15715673.0,-60.0,2,No,2691
15656293.0,-60.0,2,No,2691
15729582.0,-60.0,2,No,2691
15787848.0,-60.0,2,No,2691
15771857.0,-60.0,2,No,2691
15779985.0,-60.0,2,No,2691
15742848.0,-60.0,2,No,2691
15566253.0,-60.0,2,No,2691
15766272.0,-60.0,2,No,2691
15775206.0,-60.0,2,No,2691
15663817.0,-60.0,2,No,2691
15578307.0,-60.0,2,No,2691
,-60.0,2,No,2691
15813363.0,-60.0,2,No,2691
15702293.0,-60.0,2,No,2691
15747647.0,-60.0,2,No,2691
15663134.0,-60.0,2,No,2691
15780966.0,-60.0,2,No,2691
15574115.0,-60.0,2,No,2691
15786042.0,-60.0,2,No,2691
15758546.0,-60.0,2,No,2691
15584452.0,-60.0,2,No,2691
15682778.0,-60.0,2,No,2691
15781530.0,-60.0,2,No,2691
15643575.0,-60.0,2,No,2691
,-60.0,2,No,2691
,-60.0,2,No,2691
15677371.0,39.0,6,No,2770
15566111.0,39.0,6,No,2770
15780140.0,39.0,6,No,2770
15581479.0,39.0,6,No,2770
15716134.0,39.0,6,No,2770
15670374.0,39.0,6,No,2770
15794122.0,39.0,6,No,2770
15668081.0,39.0,6,No,2770
15762138.0,200.0,6,No,2770
15746737.0,39.0,6,No,2770
15662901.0,39.0,6,No,2770
15584037.0,39.0,6,No,2770
15728167.0,39.0,6,No,2770
15634218.0,39.0,6,No,2770
15566295.0,39.0,6,No,2770
15775294.0,39.0,6,No,2770
15701809.0,39.0,6,No,2770
15765457.0,39.0,6,No,2770
15701175.0,39.0,6,No,2770
15613102.0,39.0,6,No,2770
15700460.0,39.0,6,No,2770
15589431.0,39.0,6,No,2770
15720511.0,39.0,6,No,2770
15661349.0,39.0,6,No,2770
15754301.0,39.0,6,No,2770
15748608.0,39.0,6,No,2770
15727041.0,39.0,6,No,2770
15679738.0,39.0,6,No,2770
15654372.0,39.0,6,No,2770
15664339.0,39.0,6,No,2770
15621550.0,39.0,6,No,2770
15689096.0,39.0,6,No,2770
15691627.0,39.0,6,No,2770
15569249.0,39.0,6,No,2770
15585855.0,39.0,6,No,2770
15652289.0,39.0,6,No,2770
15770406.0,39.0,6,No,2770
15794356.0,39.0,6,No,2770
15733705.0,39.0,6,No,2770
15572050.0,39.0,6,No,2770
15698816.0,39.0,6,No,2770
15794101.0,39.0,6,No,2770
15740442.0,39.0,6,No,2770
15764153.0,39.0,6,No,2770
15571065.0,39.0,6,No,2770
15565879.0,39.0,6,No,2770
15721469.0,39.0,6,No,2770
15676869.0,39.0,6,No,2770
15736534.0,-7.0,6,Yes,3006
15654060.0,-7.0,6,Yes,3006
15656333.0,-7.0,6,Yes,3006
15645103.0,-7.0,6,Yes,3006
15798348.0,-7.0,6,Yes,3006
15733974.0,-7.0,6,Yes,3006
15742378.0,-7.0,6,Yes,3006
15762277.0,-7.0,6,Yes,3006
,-7.0,6,Yes,3006
15784736.0,-7.0,6,Yes,3006
