CustomerID,NetPromoterScore,SatisfactionSurveyScore,CustomerLoyaltyProgram,RewardPointsBalance
15649183,-9.0,5,No,529
15641860,-9.0,5,No,529
15750410,-9.0,5,No,529
15594436,-9.0,5,No,529
15578141,-9.0,5,No,529
15736146,-9.0,5,No,529
15626243,-9.0,5,No,529
15574830,-9.0,5,No,529
15761606,-9.0,5,No,529
15641319,-9.0,5,No,529
15622461,-9.0,5,No,529
15796617,-9.0,5,No,529
15648047,-9.0,5,No,529
15711572,-9.0,5,No,529
15732202,-9.0,5,No,529
15708710,22.0,8,Yes,601
15714689,22.0,8,Yes,601
15670755,22.0,8,Yes,601
15633650,22.0,8,Yes,601
15723250,22.0,8,Yes,601
15575581,22.0,8,Yes,601
15721487,22.0,8,Yes,601
15751531,22.0,8,Yes,601
15727944,22.0,8,Yes,601
15665695,22.0,8,Yes,601
15778190,22.0,8,Yes,601
15634262,22.0,8,Yes,601
15646764,22.0,8,Yes,601
15581282,22.0,8,Yes,601
15715745,22.0,8,Yes,601
15771855,22.0,8,Yes,601
15807961,22.0,8,Yes,601
15796910,22.0,8,Yes,601
15749557,22.0,8,Yes,601
15675252,22.0,8,Yes,601
15759067,22.0,8,Yes,601
15601263,22.0,8,Yes,601
15615896,22.0,8,Yes,601
15569670,22.0,8,Yes,601
15612524,22.0,8,Yes,601
15573278,22.0,8,Yes,601
15786680,22.0,8,Yes,601
15707441,22.0,8,Yes,601
15705458,22.0,8,Yes,601
15608804,22.0,8,Yes,601
15706394,22.0,8,Yes,601
15718281,22.0,8,Yes,601
15608209,22.0,8,Yes,601
15605534,22.0,8,Yes,601
15611729,22.0,8,Yes,601
15711750,22.0,8,Yes,601
15702601,22.0,8,Yes,601
15813911,22.0,8,Yes,601
15645371,22.0,8,Yes,601
15601787,22.0,8,Yes,601
15618950,22.0,8,Yes,601
15652948,22.0,8,Yes,601
15803654,22.0,8,Yes,601
15644103,22.0,8,Yes,601
15790355,20.0,2,Yes,691
15684181,20.0,2,Yes,691
15680920,20.0,2,Yes,691
15697000,20.0,2,Yes,691
15676521,20.0,2,Yes,691
15789955,20.0,2,Yes,691
15742632,20.0,2,Yes,691
15746451,20.0,2,Yes,691
15644896,20.0,2,Yes,691
15682600,20.0,2,Yes,691
15595588,20.0,2,Yes,691
15785865,20.0,2,Yes,691
15780572,20.0,2,Yes,691
15692819,20.0,2,Yes,691
15577831,20.0,2,Yes,691
15727408,20.0,2,Yes,691
15743893,20.0,2,Yes,691
15779522,20.0,2,Yes,691
15791191,20.0,2,Yes,691
15773322,20.0,2,Yes,691
15641822,20.0,2,Yes,691
15726153,20.0,2,Yes,691
15651103,20.0,2,Yes,691
15720820,20.0,2,Yes,691
15623220,20.0,2,Yes,691
15606855,20.0,2,Yes,691
15792679,20.0,2,Yes,691
15594305,20.0,2,Yes,691
15731166,20.0,2,Yes,691
15659100,20.0,2,Yes,691
15797246,20.0,2,Yes,691
15735330,20.0,2,Yes,691
15678497,20.0,2,Yes,691
15776051,20.0,2,Yes,691
15742879,20.0,2,Yes,691
15749807,20.0,2,Yes,691
15650751,20.0,2,Yes,691
15566735,20.0,2,Yes,691
15774328,20.0,2,Yes,691
15683339,20.0,2,Yes,691
15601116,20.0,2,Yes,691
15734711,20.0,2,Yes,691
15610419,20.0,2,Yes,691
15674991,72.0,10,No,692
15654673,72.0,10,No,692
15682618,72.0,10,No,692
15650098,72.0,10,No,692
15696900,72.0,10,No,692
15687752,72.0,10,No,692
15576714,72.0,10,No,692
15646037,72.0,10,No,692
15799350,72.0,10,No,692
15732740,72.0,10,No,692
15793813,72.0,10,No,692
15726358,72.0,10,No,692
15646227,72.0,10,No,692
15633378,72.0,10,No,692
15714355,72.0,10,No,692
15766166,72.0,10,No,692
15796612,72.0,10,No,692
15568006,72.0,10,No,692
15583353,72.0,10,No,692
15651664,72.0,10,No,692
15697948,72.0,10,No,692
15573284,72.0,10,No,692
15654183,72.0,10,No,692
15577402,72.0,10,No,692
15670866,72.0,10,No,692
15714260,72.0,10,No,692
15638269,72.0,10,No,692
15707918,72.0,10,No,692
15791172,72.0,10,No,692
15623102,72.0,10,No,692
15714380,72.0,10,No,692
15642996,72.0,10,No,692
15682686,72.0,10,No,692
15644400,72.0,10,No,692
15573077,72.0,10,No,692
15687852,72.0,10,No,692
15664849,72.0,10,No,692
15791513,72.0,10,No,692
15587573,72.0,10,No,692
15624397,72.0,10,No,692
15810839,72.0,10,No,692
15679963,72.0,10,No,692
15692226,72.0,10,No,692
15584156,72.0,10,No,692
15583221,72.0,10,No,692
15784124,72.0,10,No,692
15762218,1.0,10,Yes,767
15694860,1.0,10,Yes,767
15688251,1.0,10,Yes,767
15634141,1.0,10,Yes,767
15628034,1.0,10,Yes,767
15690182,1.0,10,Yes,767
15671590,1.0,10,Yes,767
15585282,1.0,10,Yes,767
15651063,1.0,10,Yes,767
15812198,1.0,10,Yes,767
15678284,1.0,10,Yes,767
15597951,1.0,10,Yes,767
15770420,1.0,10,Yes,767
15789109,1.0,10,Yes,767
15806901,1.0,10,Yes,767
15660147,1.0,10,Yes,767
15568953,1.0,10,Yes,767
15798470,1.0,10,Yes,767
15756333,1.0,10,Yes,767
15579616,1.0,10,Yes,767
15810711,1.0,10,Yes,767
15595557,1.0,10,Yes,767
15691150,1.0,10,Yes,767
15652658,1.0,10,Yes,767
15735106,1.0,10,Yes,767
15646563,1.0,10,Yes,767
15649430,1.0,10,Yes,767
15583552,1.0,10,Yes,767
15566563,1.0,10,Yes,767
15727177,1.0,10,Yes,767
15725076,1.0,10,Yes,767
15807593,1.0,10,Yes,767
15741078,1.0,10,Yes,767
15699797,1.0,10,Yes,767
15608588,1.0,10,Yes,767
15693690,1.0,10,Yes,767
15764916,1.0,10,Yes,767
15704795,1.0,10,Yes,767
15682355,1.0,10,Yes,767
15627801,-58.0,10,No,1059
15653857,-58.0,10,No,1059
15576623,-58.0,10,No,1059
15806926,-58.0,10,No,1059
15569451,-58.0,10,No,1059
15703019,-58.0,10,No,1059
15675320,-58.0,10,No,1059
15756056,-58.0,10,No,1059
15611905,-58.0,10,No,1059
15765806,-58.0,10,No,1059
15600575,-58.0,10,No,1059
15733303,-58.0,10,No,1059
15766746,-58.0,10,No,1059
15761670,-58.0,10,No,1059
15609458,-58.0,10,No,1059
15804709,-58.0,10,No,1059
15666181,-58.0,10,No,1059
15746553,-58.0,10,No,1059
15663625,-58.0,10,No,1059
15646784,-58.0,10,No,1059
15775067,-58.0,10,No,1059
15750014,-58.0,10,No,1059
15607884,-58.0,10,No,1059
15735400,-58.0,10,No,1059
15750811,-58.0,10,No,1059
15782181,-58.0,10,No,1059
15598161,-58.0,10,No,1059
15567013,-58.0,10,No,1059
15690731,-58.0,10,No,1059
15729083,-58.0,10,No,1059
15711921,-58.0,10,No,1059
15625761,-58.0,10,No,1059
15723671,-58.0,10,No,1059
15787884,-58.0,10,No,1059
15708714,-58.0,10,No,1059
15627190,-58.0,10,No,1059
15677062,-58.0,10,No,1059
15720155,-58.0,10,No,1059
15723400,-58.0,10,No,1059
15762588,-58.0,10,No,1059
15687001,-58.0,10,No,1059
15710687,-58.0,10,No,1059
15700813,-58.0,10,No,1059
15766066,-58.0,10,No,1059
15776211,-58.0,10,No,1059
15655903,-58.0,10,No,1059
15599660,-45.0,3,Yes,1104
15602084,-45.0,3,Yes,1104
15701109,-45.0,3,Yes,1104
15690925,-45.0,3,Yes,1104
15649418,-45.0,3,Yes,1104
15737605,-45.0,3,Yes,1104
15661219,-45.0,3,Yes,1104
15755825,-45.0,3,Yes,1104
15684801,-45.0,3,Yes,1104
15594041,-45.0,3,Yes,1104
15785406,-45.0,3,Yes,1104
15665327,-45.0,3,Yes,1104
15815428,-45.0,3,Yes,1104
15656613,-45.0,3,Yes,1104
15625545,-45.0,3,Yes,1104
15618695,-45.0,3,Yes,1104
15659820,-45.0,3,Yes,1104
15770345,-45.0,3,Yes,1104
15649354,-45.0,3,Yes,1104
15606386,-45.0,3,Yes,1104
15667289,-45.0,3,Yes,1104
15608873,-45.0,3,Yes,1104
15645136,-45.0,3,Yes,1104
15777896,-45.0,3,Yes,1104
15656822,-45.0,3,Yes,1104
15572408,-45.0,3,Yes,1104
15614520,-45.0,3,Yes,1104
15686835,-45.0,3,Yes,1104
15654531,-45.0,3,Yes,1104
15795571,-45.0,3,Yes,1104
15673238,-45.0,3,Yes,1104
15716605,-45.0,3,Yes,1104
15572415,-45.0,3,Yes,1104
15728838,-45.0,3,Yes,1104
15708713,-45.0,3,Yes,1104
15669282,-45.0,3,Yes,1104
15675794,-45.0,3,Yes,1104
15694995,-45.0,3,Yes,1104
15681068,98.0,6,Yes,1129
15669987,98.0,6,Yes,1129
15692583,98.0,6,Yes,1129
15589660,98.0,6,Yes,1129
15699772,98.0,6,Yes,1129
15796343,98.0,6,Yes,1129
15800062,98.0,6,Yes,1129
15628203,98.0,6,Yes,1129
15800890,98.0,6,Yes,1129
15658195,98.0,6,Yes,1129
15629551,98.0,6,Yes,1129
15718289,98.0,6,Yes,1129
15667889,98.0,6,Yes,1129
15654562,98.0,6,Yes,1129
15614740,98.0,6,Yes,1129
15711287,98.0,6,Yes,1129
15628904,98.0,6,Yes,1129
15804201,98.0,6,Yes,1129
15775116,98.0,6,Yes,1129
15746065,98.0,6,Yes,1129
15792305,98.0,6,Yes,1129
15730418,98.0,6,Yes,1129
15800233,98.0,6,Yes,1129
15590078,98.0,6,Yes,1129
15803941,98.0,6,Yes,1129
15588450,98.0,6,Yes,1129
15786454,98.0,6,Yes,1129
15802274,98.0,6,Yes,1129
15694666,98.0,6,Yes,1129
15761733,98.0,6,Yes,1129
15741633,98.0,6,Yes,1129
15777452,98.0,6,Yes,1129
15588535,98.0,6,Yes,1129
15623314,98.0,6,Yes,1129
15636551,98.0,6,Yes,1129
15681671,98.0,6,Yes,1129
15758769,98.0,6,Yes,1129
15690670,98.0,6,Yes,1129
15727391,98.0,6,Yes,1129
15706458,98.0,6,Yes,1129
15762708,98.0,6,Yes,1129
15771086,29.0,1,No,1156
15710825,29.0,1,No,1156
15803689,29.0,1,No,1156
15645569,29.0,1,No,1156
15707473,29.0,1,No,1156
15681554,29.0,1,No,1156
15807008,29.0,1,No,1156
15575410,29.0,1,No,1156
15684865,29.0,1,No,1156
15598846,29.0,1,No,1156
15594862,29.0,1,No,1156
15607133,29.0,1,No,1156
15777904,29.0,1,No,1156
15744105,29.0,1,No,1156
15600734,29.0,1,No,1156
15689351,29.0,1,No,1156
15622117,29.0,1,No,1156
15663826,29.0,1,No,1156
15755798,29.0,1,No,1156
15654733,29.0,1,No,1156
15601659,29.0,1,No,1156
15663386,29.0,1,No,1156
15605375,29.0,1,No,1156
15659399,29.0,1,No,1156
15656683,29.0,1,No,1156
15588918,29.0,1,No,1156
15601387,29.0,1,No,1156
15758510,29.0,1,No,1156
15649024,29.0,1,No,1156
15613180,29.0,1,No,1156
15662571,29.0,1,No,1156
15617206,29.0,1,No,1156
15705343,29.0,1,No,1156
15568469,29.0,1,No,1156
15736420,29.0,1,No,1156
15615670,29.0,1,No,1156
15699294,29.0,1,No,1156
15672499,29.0,1,No,1156
15665129,29.0,1,No,1156
15770631,29.0,1,No,1156
15797081,29.0,1,No,1156
15614643,29.0,1,No,1156
15630195,29.0,1,No,1156
15790322,29.0,1,No,1156
15613048,29.0,1,No,1156
15798964,29.0,1,No,1156
15662085,85.0,8,Yes,1272
15642004,85.0,8,Yes,1272
15585388,85.0,8,Yes,1272
15685997,85.0,8,Yes,1272
15716155,85.0,8,Yes,1272
15797964,85.0,8,Yes,1272
15754068,85.0,8,Yes,1272
15745080,85.0,8,Yes,1272
15704763,85.0,8,Yes,1272
15630920,85.0,8,Yes,1272
15654495,85.0,8,Yes,1272
15764351,85.0,8,Yes,1272
15582066,85.0,8,Yes,1272
15622171,85.0,8,Yes,1272
15734312,85.0,8,Yes,1272
15790829,85.0,8,Yes,1272
15640409,85.0,8,Yes,1272
15809777,85.0,8,Yes,1272
15720509,85.0,8,Yes,1272
15790596,85.0,8,Yes,1272
15615140,85.0,8,Yes,1272
15696564,85.0,8,Yes,1272
15741032,85.0,8,Yes,1272
15631882,85.0,8,Yes,1272
15648933,85.0,8,Yes,1272
15628824,85.0,8,Yes,1272
15802220,85.0,8,Yes,1272
15658577,85.0,8,Yes,1272
15803337,85.0,8,Yes,1272
15604093,85.0,8,Yes,1272
15780056,85.0,8,Yes,1272
15657809,85.0,8,Yes,1272
15804853,85.0,8,Yes,1272
15788224,85.0,8,Yes,1272
15778142,85.0,8,Yes,1272
15679394,85.0,8,Yes,1272
15703177,85.0,8,Yes,1272
15657228,85.0,8,Yes,1272
15581700,85.0,8,Yes,1272
15620570,85.0,8,Yes,1272
15643378,85.0,8,Yes,1272
15747772,85.0,8,Yes,1272
15791342,85.0,8,Yes,1272
15811415,85.0,8,Yes,1272
15616270,85.0,8,Yes,1272
15752097,85.0,8,Yes,1272
15656937,85.0,8,Yes,1272
15695474,85.0,8,Yes,1272
15719276,85.0,8,Yes,1272
15712543,0.0,1,No,1938
15711889,0.0,1,No,1938
15759805,0.0,1,No,1938
15600992,0.0,1,No,1938
15746326,0.0,1,No,1938
15794560,0.0,1,No,1938
15667134,0.0,1,No,1938
15664754,0.0,1,No,1938
15716324,0.0,1,No,1938
15778155,0.0,1,No,1938
15754261,0.0,1,No,1938
15724863,0.0,1,No,1938
15793049,0.0,1,No,1938
15689598,0.0,1,No,1938
15697597,0.0,1,No,1938
15736254,0.0,1,No,1938
15813095,0.0,1,No,1938
15763414,0.0,1,No,1938
15752694,0.0,1,No,1938
15643671,0.0,1,No,1938
15633729,0.0,1,No,1938
15713043,0.0,1,No,1938
15761241,0.0,1,No,1938
15742126,0.0,1,No,1938
15663421,0.0,1,No,1938
15677243,0.0,1,No,1938
15748231,0.0,1,No,1938
15614923,0.0,1,No,1938
15569432,0.0,1,No,1938
15611669,0.0,1,No,1938
15711635,0.0,1,No,1938
15740356,0.0,1,No,1938
15765048,0.0,1,No,1938
15761717,0.0,1,No,1938
15787756,0.0,1,No,1938
15697801,0.0,1,No,1938
15577359,0.0,1,No,1938
15593501,0.0,1,No,1938
15617029,0.0,1,No,1938
15723153,0.0,1,No,1938
15583026,0.0,1,No,1938
15630704,0.0,1,No,1938
15693131,0.0,1,No,1938
15694628,0.0,1,No,1938
15662976,42.0,3,No,1983
15732778,42.0,3,No,1983
15780804,42.0,3,No,1983
15737051,42.0,3,No,1983
15640280,42.0,3,No,1983
15757811,42.0,3,No,1983
15786014,42.0,3,No,1983
15628674,42.0,3,No,1983
15732660,42.0,3,No,1983
15783398,42.0,3,No,1983
15647782,42.0,3,No,1983
15787459,42.0,3,No,1983
15685829,42.0,3,No,1983
15699284,42.0,3,No,1983
15794137,42.0,3,No,1983
15717935,42.0,3,No,1983
15702175,42.0,3,No,1983
15742404,42.0,3,No,1983
15656029,42.0,3,No,1983
15636330,42.0,3,No,1983
15783816,42.0,3,No,1983
15783083,42.0,3,No,1983
15652401,42.0,3,No,1983
15624975,42.0,3,No,1983
15657540,42.0,3,No,1983
15784180,42.0,3,No,1983
15694237,42.0,3,No,1983
15766734,42.0,3,No,1983
15774127,42.0,3,No,1983
15660571,42.0,3,No,1983
15663770,42.0,3,No,1983
15741180,42.0,3,No,1983
15682467,42.0,3,No,1983
15772383,42.0,3,No,1983
15715888,42.0,3,No,1983
15742511,42.0,3,No,1983
15636977,42.0,3,No,1983
15715078,42.0,3,No,1983
15699415,42.0,3,No,1983
15566139,42.0,3,No,1983
15668057,42.0,3,No,1983
15723013,42.0,3,No,1983
15796505,28.0,2,Yes,2063
15705521,28.0,2,Yes,2063
15626742,28.0,2,Yes,2063
15570601,28.0,2,Yes,2063
15622217,28.0,2,Yes,2063
15749019,28.0,2,Yes,2063
15592816,28.0,2,Yes,2063
15592570,28.0,2,Yes,2063
15769645,28.0,2,Yes,2063
15720929,28.0,2,Yes,2063
15731760,28.0,2,Yes,2063
15748597,28.0,2,Yes,2063
15805671,28.0,2,Yes,2063
15693200,28.0,2,Yes,2063
15601594,28.0,2,Yes,2063
15726178,28.0,2,Yes,2063
15643819,28.0,2,Yes,2063
15649078,28.0,2,Yes,2063
15658432,28.0,2,Yes,2063
15717984,28.0,2,Yes,2063
15640686,28.0,2,Yes,2063
15591512,28.0,2,Yes,2063
15763683,28.0,2,Yes,2063
15632576,28.0,2,Yes,2063
15614054,28.0,2,Yes,2063
15566891,28.0,2,Yes,2063
15806796,28.0,2,Yes,2063
15732113,28.0,2,Yes,2063
15669994,28.0,2,Yes,2063
15701319,28.0,2,Yes,2063
15801414,28.0,2,Yes,2063
15778489,28.0,2,Yes,2063
15749093,28.0,2,Yes,2063
15748616,28.0,2,Yes,2063
15620988,28.0,2,Yes,2063
15672574,28.0,2,Yes,2063
15590213,28.0,2,Yes,2063
15721377,28.0,2,Yes,2063
15669169,-60.0,2,No,2691
15790678,-60.0,2,No,2691
15745295,-60.0,2,No,2691
15798398,-60.0,2,No,2691
15777211,-60.0,2,No,2691
15688071,-60.0,2,No,2691
15780870,-60.0,2,No,2691
15573769,-60.0,2,No,2691
15702789,-60.0,2,No,2691
15704483,-60.0,2,No,2691
15701946,-60.0,2,No,2691
15794479,-60.0,2,No,2691
15787907,-60.0,2,No,2691
15631310,-60.0,2,No,2691
15643658,-60.0,2,No,2691
15680736,-60.0,2,No,2691
15701555,-60.0,2,No,2691
15701291,-60.0,2,No,2691
15783029,-60.0,2,No,2691
15619407,-60.0,2,No,2691
15640922,-60.0,2,No,2691
15715673,-60.0,2,No,2691
15656293,-60.0,2,No,2691
15729582,-60.0,2,No,2691
15787848,-60.0,2,No,2691
15771857,-60.0,2,No,2691
15779985,-60.0,2,No,2691
15742848,-60.0,2,No,2691
15566253,-60.0,2,No,2691
15766272,-60.0,2,No,2691
15775206,-60.0,2,No,2691
15663817,-60.0,2,No,2691
15578307,-60.0,2,No,2691
15813363,-60.0,2,No,2691
15702293,-60.0,2,No,2691
15747647,-60.0,2,No,2691
15663134,-60.0,2,No,2691
15780966,-60.0,2,No,2691
15574115,-60.0,2,No,2691
15786042,-60.0,2,No,2691
15758546,-60.0,2,No,2691
15584452,-60.0,2,No,2691
15682778,-60.0,2,No,2691
15781530,-60.0,2,No,2691
15643575,-60.0,2,No,2691
15677371,39.0,6,No,2770
15566111,39.0,6,No,2770
15780140,39.0,6,No,2770
15581479,39.0,6,No,2770
15716134,39.0,6,No,2770
15670374,39.0,6,No,2770
15794122,39.0,6,No,2770
15668081,39.0,6,No,2770
15762138,100.0,6,No,2770
15746737,39.0,6,No,2770
15662901,39.0,6,No,2770
15584037,39.0,6,No,2770
15728167,39.0,6,No,2770
15634218,39.0,6,No,2770
15566295,39.0,6,No,2770
15775294,39.0,6,No,2770
15701809,39.0,6,No,2770
15765457,39.0,6,No,2770
15701175,39.0,6,No,2770
15613102,39.0,6,No,2770
15700460,39.0,6,No,2770
15589431,39.0,6,No,2770
15720511,39.0,6,No,2770
15661349,39.0,6,No,2770
15754301,39.0,6,No,2770
15748608,39.0,6,No,2770
15727041,39.0,6,No,2770
15679738,39.0,6,No,2770
15654372,39.0,6,No,2770
15664339,39.0,6,No,2770
15621550,39.0,6,No,2770
15689096,39.0,6,No,2770
15691627,39.0,6,No,2770
15569249,39.0,6,No,2770
15585855,39.0,6,No,2770
15652289,39.0,6,No,2770
15770406,39.0,6,No,2770
15794356,39.0,6,No,2770
15733705,39.0,6,No,2770
15572050,39.0,6,No,2770
15698816,39.0,6,No,2770
15794101,39.0,6,No,2770
15740442,39.0,6,No,2770
15764153,39.0,6,No,2770
15571065,39.0,6,No,2770
15565879,39.0,6,No,2770
15721469,39.0,6,No,2770
15676869,39.0,6,No,2770
15736534,-7.0,6,Yes,3006
15654060,-7.0,6,Yes,3006
15656333,-7.0,6,Yes,3006
15645103,-7.0,6,Yes,3006
15798348,-7.0,6,Yes,3006
15733974,-7.0,6,Yes,3006
15742378,-7.0,6,Yes,3006
15762277,-7.0,6,Yes,3006
15784736,-7.0,6,Yes,3006
15747174,-7.0,6,Yes,3006
15770174,-7.0,6,,3006
15664543,-7.0,6,Yes,3006
15748116,-7.0,6,Yes,3006
15774151,-7.0,6,Yes,3006
15579130,-7.0,6,Yes,3006
15679642,-7.0,6,Yes,3006
15668818,-7.0,6,Yes,3006
15581548,-7.0,6,Yes,3006
15618225,-7.0,6,Yes,3006
15659175,-7.0,6,Yes,3006
15738448,-7.0,6,Yes,3006
15598070,-7.0,6,Yes,3006
15570629,-7.0,6,Yes,3006
15611800,-7.0,6,Yes,3006
15568573,-7.0,6,Yes,3006
15677804,-7.0,6,Yes,3006
15734524,-7.0,6,Yes,3006
15756975,-7.0,6,Yes,3006
15614778,-7.0,6,Yes,3006
15715709,-7.0,6,Yes,3006
15736287,-7.0,6,Yes,3006
15587394,-7.0,6,Yes,3006
15697460,-7.0,6,Yes,3006
15750055,-7.0,6,Yes,3006
15683657,-7.0,6,Yes,3006
15599976,-7.0,6,Yes,3006
15582116,-7.0,6,Yes,3006
15592123,-7.0,6,Yes,3006
15655175,-7.0,6,Yes,3006
15811594,-7.0,6,Yes,3006
15575185,-91.0,6,No,3147
15586310,-91.0,6,No,3147
15811127,-91.0,6,No,3147
15692317,-91.0,6,No,3147
15705657,-91.0,6,No,3147
15744517,-91.0,6,No,3147
15692002,-91.0,6,No,3147
15741429,-91.0,6,No,3147
15622454,-91.0,6,No,3147
15679909,-91.0,6,No,3147
15717898,-91.0,6,No,3147
15703059,-91.0,6,No,3147
15809823,-91.0,6,No,3147
15759284,-91.0,6,No,3147
15628558,-91.0,6,No,3147
15635034,-91.0,6,No,3147
15737556,-91.0,6,No,3147
15807989,-91.0,6,No,3147
15721462,-91.0,6,No,3147
15794939,-91.0,6,No,3147
15567246,-91.0,6,No,3147
15809830,-91.0,6,No,3147
15642619,-91.0,6,No,3147
15686696,-91.0,6,No,3147
15689412,-91.0,6,No,3147
15697035,-91.0,6,No,3147
15783007,-91.0,6,No,3147
15779627,-91.0,6,No,3147
15750755,-91.0,6,No,3147
15689328,-91.0,6,No,3147
15715532,-91.0,6,No,3147
15692575,-91.0,6,No,3147
15595991,-91.0,6,No,3147
15576111,-91.0,6,No,3147
15716420,-91.0,6,No,3147
15760450,-91.0,6,No,3147
15630349,-91.0,6,No,3147
15760568,-91.0,6,No,3147
15746695,-91.0,6,No,3147
15667321,-91.0,6,No,3147
15751445,-91.0,6,No,3147
15637461,-91.0,6,No,3147
15759915,-91.0,6,No,3147
15731511,-16.0,7,Yes,3301
15578045,-16.0,7,Yes,3301
15745417,-16.0,7,Yes,3301
15709324,-16.0,7,Yes,3301
15708917,-16.0,7,Yes,3301
15698442,-16.0,7,Yes,3301
15674148,-16.0,7,Yes,3301
15796179,-16.0,7,Yes,3301
15634375,-16.0,7,Yes,3301
15655574,-16.0,7,Yes,3301
15639322,-16.0,7,Yes,3301
15806049,-16.0,7,Yes,3301
15570835,-16.0,7,Yes,3301
15707120,-16.0,7,Yes,3301
15630167,-16.0,7,Yes,3301
15732102,-16.0,7,Yes,3301
15792008,-16.0,7,Yes,3301
15709004,-16.0,7,Yes,3301
15756481,-16.0,7,Yes,3301
15622443,-16.0,7,Yes,3301
15650432,-16.0,7,Yes,3301
15612444,-16.0,7,Yes,3301
15733138,-16.0,7,Yes,3301
15700325,-16.0,7,Yes,3301
15773242,-16.0,7,Yes,3301
15724663,-16.0,7,Yes,3301
15677112,-16.0,7,Yes,3301
15671582,-16.0,7,Yes,3301
15702149,-16.0,7,Yes,3301
15748649,-16.0,7,Yes,3301
15773776,-16.0,7,Yes,3301
15732943,-16.0,7,Yes,3301
15570931,-16.0,7,Yes,3301
15616676,-16.0,7,Yes,3301
15731267,-16.0,7,Yes,3301
15723658,-16.0,7,Yes,3301
15792453,-16.0,7,Yes,3301
15619083,-16.0,7,Yes,3301
15643048,-16.0,7,Yes,3301
15603247,-16.0,7,Yes,3301
15784323,-16.0,7,Yes,3301
15774401,-16.0,7,Yes,3301
15757385,-16.0,7,Yes,3301
15568982,45.0,2,Yes,3326
