CustomerID,AutoRenewalEnabled,PaymentMethod,PaymentFailures
15641640,Yes,Bank Transfer,0
15668575,Yes,Bank Transfer,0
15600575,No,Bank Transfer,0
15633531,No,Bank Transfer,0
15591915,No,Bank Transfer,0
15679760,Yes,Bank Transfer,0
15577178,No,Bank Transfer,0
15617134,Yes,Bank Transfer,0
15744279,No,Bank Transfer,0
15614420,Yes,Bank Transfer,0
15795224,No,Bank Transfer,0
15660541,No,Bank Transfer,0
15767681,No,Bank Transfer,0
15688172,No,Bank Transfer,0
15673539,No,Bank Transfer,0
15678201,Yes,Bank Transfer,0
15670615,No,Bank Transfer,0
15627220,Yes,Bank Transfer,0
15715745,No,Bank Transfer,0
15780925,Yes,Bank Transfer,0
15809817,No,Bank Transfer,0
15653251,Yes,Bank Transfer,0
15808557,No,Bank Transfer,0
15632324,Yes,Bank Transfer,0
15776827,No,Bank Transfer,0
15662865,No,Bank Transfer,0
15790336,Yes,Bank Transfer,0
15664227,No,Bank Transfer,0
15730469,No,Bank Transfer,0
15807340,No,Bank Transfer,0
15812616,No,Bank Transfer,0
15613216,Yes,Bank Transfer,0
15577999,Yes,Bank Transfer,0
15675360,Yes,Bank Transfer,0
15747854,Yes,Bank Transfer,0
15795151,Yes,Bank Transfer,0
15736495,No,Bank Transfer,0
15697597,Yes,Bank Transfer,0
15580935,Yes,Bank Transfer,0
15616811,No,Bank Transfer,0
15714256,Yes,Bank Transfer,0
15697100,Yes,Bank Transfer,0
15640769,No,Bank Transfer,0
15669301,No,Bank Transfer,0
15596979,No,Bank Transfer,0
15635097,No,Bank Transfer,0
15780779,Yes,Bank Transfer,0
15608406,Yes,Bank Transfer,0
15667602,No,Bank Transfer,0
15732268,No,Bank Transfer,0
15636396,Yes,Bank Transfer,0
15605665,No,Bank Transfer,0
15615207,Yes,Bank Transfer,0
15735270,Yes,Bank Transfer,0
15703292,Yes,Bank Transfer,0
15582276,Yes,Bank Transfer,0
15798439,No,Bank Transfer,0
15584536,No,Bank Transfer,0
15730137,No,Bank Transfer,0
15749557,Yes,Bank Transfer,0
15676937,Yes,Bank Transfer,0
15614365,No,Bank Transfer,0
15632118,Yes,Bank Transfer,0
15613017,Yes,Bank Transfer,0
15668248,Yes,Bank Transfer,0
15799964,Yes,Bank Transfer,0
15611961,Yes,Bank Transfer,0
15731760,No,Bank Transfer,0
15664214,Yes,Bank Transfer,0
15641411,No,Bank Transfer,0
15805764,Yes,Bank Transfer,0
15683027,Yes,Bank Transfer,0
15640421,Yes,Bank Transfer,0
15807167,Yes,Bank Transfer,0
15783225,No,Bank Transfer,0
15614213,Yes,Bank Transfer,0
15803456,No,Bank Transfer,0
15615322,Yes,Bank Transfer,0
15646784,No,Bank Transfer,0
15569120,No,Bank Transfer,0
15711254,No,Bank Transfer,0
15701175,No,Bank Transfer,0
15606386,Yes,Bank Transfer,0
15586135,Yes,Bank Transfer,0
15680597,No,Bank Transfer,0
15751185,Yes,Bank Transfer,0
15613102,No,Bank Transfer,0
15783349,Yes,Bank Transfer,0
15749519,No,Bank Transfer,0
15684960,Yes,Bank Transfer,0
15652469,No,Bank Transfer,0
15742848,Yes,Bank Transfer,0
15589296,Yes,Bank Transfer,0
15595153,No,Bank Transfer,0
15674149,Yes,Bank Transfer,0
15582951,Yes,Bank Transfer,0
15789055,No,Bank Transfer,0
15589563,No,Bank Transfer,0
15642515,No,Bank Transfer,0
15596972,No,Bank Transfer,0
15656597,No,Bank Transfer,0
15793343,Yes,Bank Transfer,0
15572801,No,Bank Transfer,0
15698703,Yes,Bank Transfer,0
15643439,Yes,Bank Transfer,0
15623649,Yes,Bank Transfer,0
15608328,Yes,Bank Transfer,0
15651737,No,Bank Transfer,0
15590327,No,Bank Transfer,0
15634180,Yes,Bank Transfer,0
15716236,No,Bank Transfer,0
15803840,Yes,Bank Transfer,0
15705301,Yes,Bank Transfer,0
15742609,No,Bank Transfer,0
15797919,Yes,Bank Transfer,0
15636395,Yes,Bank Transfer,0
15623220,Yes,Bank Transfer,0
15635256,Yes,Bank Transfer,0
15727605,No,Bank Transfer,0
15806407,Yes,Bank Transfer,0
15785290,Yes,Bank Transfer,0
15656822,No,Bank Transfer,0
15576304,Yes,Bank Transfer,0
15667462,Yes,Bank Transfer,0
15589437,No,Bank Transfer,0
15611329,No,Bank Transfer,0
15579777,Yes,Bank Transfer,0
15676353,No,Bank Transfer,0
15675585,Yes,Bank Transfer,0
15588904,No,Bank Transfer,0
15701352,Yes,Bank Transfer,0
15789371,Yes,Bank Transfer,0
15707918,No,Bank Transfer,0
15804211,Yes,Bank Transfer,0
15738497,Yes,Bank Transfer,0
15643121,Yes,Bank Transfer,0
15776985,Yes,Bank Transfer,0
15790958,Yes,Bank Transfer,0
15692110,No,Bank Transfer,0
15655213,Yes,Bank Transfer,0
15715199,No,Bank Transfer,0
15665177,Yes,Bank Transfer,0
15660403,No,Bank Transfer,0
15665784,Yes,Bank Transfer,0
15587647,No,Bank Transfer,0
15588933,No,Bank Transfer,0
15783463,No,Bank Transfer,0
15637646,No,Bank Transfer,0
15611669,Yes,Bank Transfer,0
15605059,No,Bank Transfer,0
15738715,Yes,Bank Transfer,0
15664506,Yes,Bank Transfer,0
15662641,Yes,Bank Transfer,0
15705009,No,Bank Transfer,0
15667002,Yes,Bank Transfer,0
15651627,Yes,Bank Transfer,0
15802274,Yes,Bank Transfer,0
15648725,Yes,Bank Transfer,0
15739548,Yes,Bank Transfer,0
15609356,No,Bank Transfer,0
15618410,No,Bank Transfer,0
15568162,No,Bank Transfer,0
15636767,Yes,Bank Transfer,0
15643056,No,Bank Transfer,0
15697310,Yes,Bank Transfer,0
15701885,No,Bank Transfer,0
15767231,No,Bank Transfer,0
15763579,Yes,Bank Transfer,0
15593345,Yes,Bank Transfer,0
15778142,Yes,Bank Transfer,0
15713160,No,Bank Transfer,0
15757434,No,Bank Transfer,0
15635598,No,Bank Transfer,0
15761047,No,Bank Transfer,0
15591248,No,Bank Transfer,0
15784526,Yes,Bank Transfer,0
15800554,Yes,Bank Transfer,0
15617991,Yes,Bank Transfer,0
15623369,Yes,Bank Transfer,0
15768342,No,Bank Transfer,0
15569595,No,Bank Transfer,0
15711759,No,Bank Transfer,0
15763029,Yes,Bank Transfer,0
15697034,Yes,Bank Transfer,0
15756299,No,Bank Transfer,0
15750547,Yes,Bank Transfer,0
15621466,Yes,Bank Transfer,0
15695280,No,Bank Transfer,0
15629128,Yes,Bank Transfer,0
15678497,Yes,Bank Transfer,0
15643908,No,Bank Transfer,0
15677062,Yes,Bank Transfer,0
15616530,Yes,Bank Transfer,0
15683657,No,Bank Transfer,0
15652169,Yes,Bank Transfer,0
15800482,No,Bank Transfer,0
15790448,No,Bank Transfer,0
15592854,No,Bank Transfer,0
15577398,Yes,Bank Transfer,0
15588859,No,Bank Transfer,0
15733888,No,Bank Transfer,0
15748352,No,Bank Transfer,0
15753955,No,Bank Transfer,0
15570855,Yes,Bank Transfer,0
15775131,No,Bank Transfer,0
15625023,No,Bank Transfer,0
15731267,No,Bank Transfer,0
15719898,No,Bank Transfer,0
15599976,Yes,Bank Transfer,0
15579183,No,Bank Transfer,0
15610343,No,Bank Transfer,0
15591698,Yes,Bank Transfer,0
15650751,Yes,Bank Transfer,0
15586069,Yes,Bank Transfer,0
15578747,Yes,Bank Transfer,0
15642636,Yes,Bank Transfer,0
15684669,No,Bank Transfer,0
15730705,Yes,Bank Transfer,0
15636353,No,Bank Transfer,0
15780805,No,Bank Transfer,0
15674179,No,Bank Transfer,0
15654891,Yes,Bank Transfer,0
15700540,No,Bank Transfer,0
15746338,No,Bank Transfer,0
15567437,Yes,Bank Transfer,0
15701238,Yes,Bank Transfer,0
15803801,Yes,Bank Transfer,0
15612670,No,Bank Transfer,0
15697546,Yes,Bank Transfer,0
15579131,No,Bank Transfer,0
15723153,Yes,Bank Transfer,0
15799468,No,Bank Transfer,0
15712199,Yes,Bank Transfer,0
15807593,No,Bank Transfer,0
15695299,No,Bank Transfer,0
15603378,No,Bank Transfer,0
15604551,No,Bank Transfer,0
15777459,Yes,Bank Transfer,0
15741078,No,Bank Transfer,0
15768881,No,Bank Transfer,0
15737705,No,Bank Transfer,0
15595640,Yes,Bank Transfer,0
15636977,No,Bank Transfer,0
15747762,Yes,Bank Transfer,0
15806318,Yes,Bank Transfer,0
15620750,Yes,Bank Transfer,0
15723872,No,Bank Transfer,0
15681316,Yes,Bank Transfer,0
15594450,Yes,Bank Transfer,0
15723604,Yes,Bank Transfer,0
15694859,No,Bank Transfer,0
15710687,No,Bank Transfer,0
15591724,No,Bank Transfer,0
15682868,No,Bank Transfer,0
15634551,No,Bank Transfer,0
15728043,Yes,Bank Transfer,0
15730441,Yes,Bank Transfer,0
15618750,Yes,Bank Transfer,0
15752467,No,Bank Transfer,0
15578098,Yes,Bank Transfer,0
15635775,Yes,Bank Transfer,0
15771477,No,Bank Transfer,0
15583221,Yes,Bank Transfer,0
15789339,Yes,Bank Transfer,0
15662698,No,Bank Transfer,0
15752650,Yes,Bank Transfer,0
15711489,No,Bank Transfer,0
15808971,No,Bank Transfer,0
15806360,Yes,Bank Transfer,0
15581736,Yes,Bank Transfer,0
15768193,Yes,Bank Transfer,1
15620344,No,Bank Transfer,1
15812518,No,Bank Transfer,1
15803136,Yes,Bank Transfer,1
15663706,Yes,Bank Transfer,1
15682472,Yes,Bank Transfer,1
15759618,No,Bank Transfer,1
15811589,Yes,Bank Transfer,1
15716334,No,Bank Transfer,1
15785542,Yes,Bank Transfer,1
15685500,No,Bank Transfer,1
15636684,No,Bank Transfer,1
15782210,Yes,Bank Transfer,1
15598493,Yes,Bank Transfer,1
15807923,Yes,Bank Transfer,1
15625461,No,Bank Transfer,1
15584766,No,Bank Transfer,1
15784597,No,Bank Transfer,1
15597602,Yes,Bank Transfer,1
15670039,No,Bank Transfer,1
15749167,Yes,Bank Transfer,1
15695585,No,Bank Transfer,1
15591995,Yes,Bank Transfer,1
15576623,Yes,Bank Transfer,1
15746902,No,Bank Transfer,1
15595440,No,Bank Transfer,1
15775318,Yes,Bank Transfer,1
15728505,No,Bank Transfer,1
15730076,Yes,Bank Transfer,1
15591047,Yes,Bank Transfer,1
15604044,Yes,Bank Transfer,1
15679587,No,Bank Transfer,1
15780804,Yes,Bank Transfer,1
15720649,Yes,Bank Transfer,1
15734886,Yes,Bank Transfer,1
15789158,Yes,Bank Transfer,1
15570134,Yes,Bank Transfer,1
15765311,No,Bank Transfer,1
15666633,Yes,Bank Transfer,1
15585888,No,Bank Transfer,1
15794549,Yes,Bank Transfer,1
15590876,Yes,Bank Transfer,1
15671139,Yes,Bank Transfer,1
15642937,Yes,Bank Transfer,1
15566156,No,Bank Transfer,1
15682639,Yes,Bank Transfer,1
15729279,Yes,Bank Transfer,1
15652955,No,Bank Transfer,1
15769499,Yes,Bank Transfer,1
15784092,Yes,Bank Transfer,1
15585198,No,Bank Transfer,1
15798424,Yes,Bank Transfer,1
15589754,Yes,Bank Transfer,1
15755649,No,Bank Transfer,1
15674148,No,Bank Transfer,1
15616280,Yes,Bank Transfer,1
15749482,Yes,Bank Transfer,1
15732199,No,Bank Transfer,1
15723339,No,Bank Transfer,1
15645778,No,Bank Transfer,1
15635435,Yes,Bank Transfer,1
15727281,Yes,Bank Transfer,1
15582180,No,Bank Transfer,1
15797733,No,Bank Transfer,1
15774166,Yes,Bank Transfer,1
15796179,Yes,Bank Transfer,1
15814846,No,Bank Transfer,1
15762332,Yes,Bank Transfer,1
15694296,Yes,Bank Transfer,1
15597131,No,Bank Transfer,1
15725141,Yes,Bank Transfer,1
15649121,No,Bank Transfer,1
15665695,Yes,Bank Transfer,1
15657386,No,Bank Transfer,1
15783955,Yes,Bank Transfer,1
15745827,Yes,Bank Transfer,1
15735222,Yes,Bank Transfer,1
15683544,Yes,Bank Transfer,1
15746749,Yes,Bank Transfer,1
15589348,Yes,Bank Transfer,1
15605279,No,Bank Transfer,1
15725024,Yes,Bank Transfer,1
15683677,Yes,Bank Transfer,1
15636238,Yes,Bank Transfer,1
15601008,Yes,Bank Transfer,1
15777922,Yes,Bank Transfer,1
15804394,No,Bank Transfer,1
15587581,No,Bank Transfer,1
15633574,Yes,Bank Transfer,1
15805312,Yes,Bank Transfer,1
15773487,No,Bank Transfer,1
15600734,No,Bank Transfer,1
15587913,Yes,Bank Transfer,1
15745543,Yes,Bank Transfer,1
15615020,No,Bank Transfer,1
15659931,No,Bank Transfer,1
15732740,Yes,Bank Transfer,1
15805260,Yes,Bank Transfer,1
15649738,No,Bank Transfer,1
15704746,Yes,Bank Transfer,1
15795954,No,Bank Transfer,1
15633930,No,Bank Transfer,1
15714397,Yes,Bank Transfer,1
15589204,Yes,Bank Transfer,1
15644621,Yes,Bank Transfer,1
15612193,Yes,Bank Transfer,1
15751057,No,Bank Transfer,1
15637650,No,Bank Transfer,1
15672516,Yes,Bank Transfer,1
15751336,Yes,Bank Transfer,1
15739502,Yes,Bank Transfer,1
15722765,Yes,Bank Transfer,1
15574842,No,Bank Transfer,1
15768387,No,Bank Transfer,1
15772632,No,Bank Transfer,1
15578825,No,Bank Transfer,1
15623196,Yes,Bank Transfer,1
15744327,Yes,Bank Transfer,1
15646566,Yes,Bank Transfer,1
15672144,Yes,Bank Transfer,1
15635240,Yes,Bank Transfer,1
15724145,Yes,Bank Transfer,1
15733768,No,Bank Transfer,1
15787026,Yes,Bank Transfer,1
15717898,Yes,Bank Transfer,1
15682890,No,Bank Transfer,1
15631927,Yes,Bank Transfer,1
15629150,Yes,Bank Transfer,1
15585835,No,Bank Transfer,1
15710928,Yes,Bank Transfer,1
15626787,No,Bank Transfer,1
15775234,No,Bank Transfer,1
15775662,Yes,Bank Transfer,1
15636982,Yes,Bank Transfer,1
15584190,No,Bank Transfer,1
15703059,Yes,Bank Transfer,1
15769829,No,Bank Transfer,1
15711398,Yes,Bank Transfer,1
15654211,No,Bank Transfer,1
15651093,Yes,Bank Transfer,1
15719606,Yes,Bank Transfer,1
15782806,Yes,Bank Transfer,1
15595135,No,Bank Transfer,1
15710257,Yes,Bank Transfer,1
15593014,Yes,Bank Transfer,1
15660200,Yes,Bank Transfer,1
15745232,Yes,Bank Transfer,1
15619087,Yes,Bank Transfer,1
15667742,Yes,Bank Transfer,1
15789432,Yes,Bank Transfer,1
15691808,Yes,Bank Transfer,1
15619407,Yes,Bank Transfer,1
15810075,Yes,Bank Transfer,1
15815236,No,Bank Transfer,1
15721592,Yes,Bank Transfer,1
15791373,No,Bank Transfer,1
15734312,Yes,Bank Transfer,1
15787550,No,Bank Transfer,1
15589715,Yes,Bank Transfer,1
15601550,No,Bank Transfer,1
15707634,No,Bank Transfer,1
15592570,Yes,Bank Transfer,1
15792729,No,Bank Transfer,1
15578251,No,Bank Transfer,1
15628219,Yes,Bank Transfer,1
15637178,No,Bank Transfer,1
15588622,Yes,Bank Transfer,1
15576263,Yes,Bank Transfer,1
15722404,Yes,Bank Transfer,1
15742834,Yes,Bank Transfer,1
15801218,Yes,Bank Transfer,1
15754267,Yes,Bank Transfer,1
15657868,No,Bank Transfer,1
15624775,Yes,Bank Transfer,1
15691703,No,Bank Transfer,1
15748639,No,Bank Transfer,1
15576185,Yes,Bank Transfer,1
15654959,No,Bank Transfer,1
15633586,Yes,Bank Transfer,1
15657565,Yes,Bank Transfer,1
15635396,No,Bank Transfer,1
15698031,No,Bank Transfer,1
15615820,Yes,Bank Transfer,1
15568953,Yes,Bank Transfer,1
15691785,No,Bank Transfer,1
15632859,No,Bank Transfer,1
15670859,No,Bank Transfer,1
15729435,Yes,Bank Transfer,1
15805151,No,Bank Transfer,1
15751120,No,Bank Transfer,1
15714610,No,Bank Transfer,1
15740283,Yes,Bank Transfer,1
15720071,Yes,Bank Transfer,1
15813894,Yes,Bank Transfer,1
15726484,Yes,Bank Transfer,1
15633666,Yes,Bank Transfer,1
15737071,No,Bank Transfer,1
15708513,No,Bank Transfer,1
15800736,Yes,Bank Transfer,1
15812262,Yes,Bank Transfer,1
15627251,Yes,Bank Transfer,1
15663386,No,Bank Transfer,1
15621267,No,Bank Transfer,1
15708003,No,Bank Transfer,1
15757777,No,Bank Transfer,1
15670103,No,Bank Transfer,1
15671804,Yes,Bank Transfer,1
15736730,No,Bank Transfer,1
15599869,No,Bank Transfer,1
15592078,No,Bank Transfer,1
15623478,Yes,Bank Transfer,1
15577751,Yes,Bank Transfer,1
15727059,No,Bank Transfer,1
15611699,Yes,Bank Transfer,1
15810460,No,Bank Transfer,1
15585853,Yes,Bank Transfer,1
15754072,Yes,Bank Transfer,1
15740470,Yes,Bank Transfer,1
15717290,Yes,Bank Transfer,1
15790324,No,Bank Transfer,1
15572547,Yes,Bank Transfer,1
15571261,No,Bank Transfer,1
15805523,Yes,Bank Transfer,1
15775756,Yes,Bank Transfer,1
15641312,No,Bank Transfer,1
15658158,Yes,Bank Transfer,1
15637678,No,Bank Transfer,1
15701809,Yes,Bank Transfer,1
15710375,Yes,Bank Transfer,1
15648479,Yes,Bank Transfer,1
15657747,No,Bank Transfer,1
15635034,Yes,Bank Transfer,1
15587611,Yes,Bank Transfer,1
15672875,Yes,Bank Transfer,1
15589666,Yes,Bank Transfer,1
15782360,No,Bank Transfer,1
15798960,Yes,Bank Transfer,1
15698664,No,Bank Transfer,1
15675252,Yes,Bank Transfer,1
15670416,No,Bank Transfer,1
15788556,Yes,Bank Transfer,1
15788367,Yes,Bank Transfer,1
15722611,No,Bank Transfer,1
15787322,Yes,Bank Transfer,1
15567802,Yes,Bank Transfer,1
15660301,Yes,Bank Transfer,1
15647111,Yes,Bank Transfer,1
15645937,Yes,Bank Transfer,1
15764537,No,Bank Transfer,1
15585133,Yes,Bank Transfer,1
15678720,Yes,Bank Transfer,1
15691004,No,Bank Transfer,1
15790282,No,Bank Transfer,1
15671610,No,Bank Transfer,1
15780432,Yes,Bank Transfer,1
15650432,Yes,Bank Transfer,1
15720676,No,Bank Transfer,1
15655632,Yes,Bank Transfer,1
15655298,Yes,Bank Transfer,1
15614716,No,Bank Transfer,1
15651103,Yes,Bank Transfer,1
15658589,Yes,Bank Transfer,1
15629744,Yes,Bank Transfer,1
15586300,No,Bank Transfer,1
15710397,No,Bank Transfer,1
15799300,No,Bank Transfer,1
15680234,Yes,Bank Transfer,1
15724076,No,Bank Transfer,1
15566269,No,Bank Transfer,1
15639217,No,Bank Transfer,1
15602500,No,Bank Transfer,1
15593954,Yes,Bank Transfer,1
15707322,Yes,Bank Transfer,1
15662245,Yes,Bank Transfer,1
15729117,Yes,Bank Transfer,1
15633274,Yes,Bank Transfer,1
15590199,Yes,Bank Transfer,1
15668894,Yes,Bank Transfer,1
15648766,No,Bank Transfer,1
15601387,Yes,Bank Transfer,1
15625584,Yes,Bank Transfer,1
15746805,No,Bank Transfer,1
15674765,Yes,Bank Transfer,1
15605742,No,Bank Transfer,1
15777784,No,Bank Transfer,1
15663234,Yes,Bank Transfer,1
15600174,No,Bank Transfer,1
15719017,No,Bank Transfer,1
15773591,No,Bank Transfer,1
15794414,Yes,Bank Transfer,1
15680224,Yes,Bank Transfer,1
15575428,Yes,Bank Transfer,1
15697948,Yes,Bank Transfer,1
15706217,No,Bank Transfer,1
15756535,Yes,Bank Transfer,1
15663168,Yes,Bank Transfer,1
15652320,No,Bank Transfer,1
15646351,No,Bank Transfer,1
15800366,No,Bank Transfer,1
15602479,Yes,Bank Transfer,1
15657603,No,Bank Transfer,1
15729574,Yes,Bank Transfer,1
15663817,Yes,Bank Transfer,1
15641004,Yes,Bank Transfer,1
15648067,Yes,Bank Transfer,1
15709604,No,Bank Transfer,1
15731519,No,Bank Transfer,1
15813862,Yes,Bank Transfer,1
15802220,No,Bank Transfer,1
15807163,Yes,Bank Transfer,1
15612139,No,Bank Transfer,1
15735358,No,Bank Transfer,1
15676433,Yes,Bank Transfer,1
15802570,No,Bank Transfer,1
15737910,Yes,Bank Transfer,1
15577402,Yes,Bank Transfer,1
15764293,No,Bank Transfer,1
15714493,Yes,Bank Transfer,1
15687913,No,Bank Transfer,1
15651144,Yes,Bank Transfer,1
15809302,Yes,Bank Transfer,1
15761525,Yes,Bank Transfer,1
15801942,No,Bank Transfer,1
15746986,Yes,Bank Transfer,1
15727198,No,Bank Transfer,1
15569654,Yes,Bank Transfer,1
15729804,Yes,Bank Transfer,1
15636016,Yes,Bank Transfer,1
15682914,Yes,Bank Transfer,1
15687421,Yes,Bank Transfer,1
15686835,Yes,Bank Transfer,1
15623744,No,Bank Transfer,1
15814468,Yes,Bank Transfer,1
15638269,Yes,Bank Transfer,1
15807473,No,Bank Transfer,1
15642162,No,Bank Transfer,1
15738501,Yes,Bank Transfer,1
15596011,No,Bank Transfer,1
15723671,No,Bank Transfer,1
15775797,No,Bank Transfer,1
15795275,No,Bank Transfer,1
15743293,No,Bank Transfer,1
15612207,No,Bank Transfer,1
15780359,Yes,Bank Transfer,1
15709523,Yes,Bank Transfer,1
15598744,Yes,Bank Transfer,1
15637774,Yes,Bank Transfer,1
15598259,Yes,Bank Transfer,1
15615938,Yes,Bank Transfer,1
15679991,No,Bank Transfer,1
15762123,Yes,Bank Transfer,1
15766185,Yes,Bank Transfer,1
15594556,Yes,Bank Transfer,1
15792668,Yes,Bank Transfer,1
15782875,Yes,Bank Transfer,1
15727499,No,Bank Transfer,1
15815295,Yes,Bank Transfer,1
15594515,No,Bank Transfer,1
15634628,Yes,Bank Transfer,1
15775678,Yes,Bank Transfer,1
15693088,No,Bank Transfer,1
15640418,No,Bank Transfer,1
15599084,Yes,Bank Transfer,1
15781665,Yes,Bank Transfer,1
15658240,No,Bank Transfer,1
15594305,Yes,Bank Transfer,1
15765257,Yes,Bank Transfer,1
15690372,Yes,Bank Transfer,1
15587297,No,Bank Transfer,1
15636521,Yes,Bank Transfer,1
15621423,No,Bank Transfer,1
15573520,Yes,Bank Transfer,1
15652658,Yes,Bank Transfer,1
15670029,Yes,Bank Transfer,1
15745804,Yes,Bank Transfer,1
15692718,No,Bank Transfer,1
15672637,Yes,Bank Transfer,1
15793317,Yes,Bank Transfer,1
15648876,No,Bank Transfer,1
15802106,No,Bank Transfer,1
15809800,No,Bank Transfer,1
15731989,Yes,Bank Transfer,1
15757188,Yes,Bank Transfer,1
15795079,Yes,Bank Transfer,1
15750055,Yes,Bank Transfer,1
15604130,No,Bank Transfer,1
15627365,Yes,Bank Transfer,1
15649430,Yes,Bank Transfer,1
15675176,Yes,Bank Transfer,1
15706394,Yes,Bank Transfer,1
15773789,Yes,Bank Transfer,1
15620832,Yes,Bank Transfer,1
15678779,Yes,Bank Transfer,1
15727811,Yes,Bank Transfer,1
15604196,Yes,Bank Transfer,1
15788634,No,Bank Transfer,1
15618258,No,Bank Transfer,1
15633608,No,Bank Transfer,1
15679453,Yes,Bank Transfer,1
15715184,Yes,Bank Transfer,1
15631756,Yes,Bank Transfer,1
15805162,No,Bank Transfer,1
15806389,No,Bank Transfer,1
15767064,No,Bank Transfer,1
15604497,No,Bank Transfer,1
15761018,Yes,Bank Transfer,1
15775104,Yes,Bank Transfer,1
15683560,No,Bank Transfer,1
15615177,No,Bank Transfer,1
15634564,Yes,Bank Transfer,1
15775886,Yes,Bank Transfer,1
15583755,Yes,Bank Transfer,1
15645404,Yes,Bank Transfer,1
15588341,Yes,Bank Transfer,1
15573045,No,Bank Transfer,1
15697801,Yes,Bank Transfer,1
15686236,No,Bank Transfer,1
15774551,No,Bank Transfer,1
15661656,Yes,Bank Transfer,1
15758252,No,Bank Transfer,1
15588580,Yes,Bank Transfer,1
15750970,Yes,Bank Transfer,1
15732293,Yes,Bank Transfer,1
15774358,No,Bank Transfer,1
15804937,Yes,Bank Transfer,1
15636595,Yes,Bank Transfer,1
15734737,Yes,Bank Transfer,1
15798737,Yes,Bank Transfer,1
15617304,Yes,Bank Transfer,1
15766017,No,Bank Transfer,1
15605698,No,Bank Transfer,1
15766787,No,Bank Transfer,1
15749807,Yes,Bank Transfer,1
15811958,Yes,Bank Transfer,1
15609913,Yes,Bank Transfer,1
15681671,Yes,Bank Transfer,1
15643048,No,Bank Transfer,1
15769353,Yes,Bank Transfer,1
15770091,Yes,Bank Transfer,1
15677288,Yes,Bank Transfer,1
15751084,No,Bank Transfer,1
15703354,No,Bank Transfer,1
15702601,Yes,Bank Transfer,1
15699095,Yes,Bank Transfer,1
15732967,Yes,Bank Transfer,1
15611635,No,Bank Transfer,1
15708713,Yes,Bank Transfer,1
15801414,Yes,Bank Transfer,1
15683053,Yes,Bank Transfer,1
15689526,No,Bank Transfer,1
15633227,No,Bank Transfer,1
15593683,Yes,Bank Transfer,1
15703394,No,Bank Transfer,1
15714241,Yes,Bank Transfer,1
